	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1
	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
ALDH3B1	0.7617285695605716	-5.7846911648759525	4	4	0.20618525730562753	9.214571857244225	3	3	0.6937260992273393	2.750334369340106	3	3	0.39546642589326464	-4.893352934000302	3	3
ALDH4A1	0.48393466124961637	-1.7240220636668313	5	5	0.49136071381051816	9.02887619245085	5	5	0.9808849433081536	-3.2617060381181715	5	5	0.8082903871016894	-7.057474353346893	4	4
ALDH5A1	0.085356943022751	0.5716445561889475	5	5	0.69369571088023	9.834417436529707	5	5	0.9808849433081536	-5.137359849131907	5	5	0.5385255034333125	-10.844227552252358	4	4
ALDH9A1	0.793838816160978	-5.253128791185182	5	5	0.30919237979861824	-1.027865415046886	3	3	0.4601906722551864	0.8589578458977494	4	4	0.13613921923054487	3.4151252879757705	3	3
ALK	0.8203403162357867	-7.52889469509904	5	5	0.01709268554227365	18.765191513155	5	5	0.7303584933309185	2.3004298842907995	4	4	0.024849250043816724	-14.071940771625647	5	5
ALLC	0.3332745184127476	-8.474187082369378	5	5	0.3539136524862865	8.664240628759272	3	3	0.5040934174178404	-0.9573891951924821	2	2	0.13273684784334738	-8.499588485012628	3	3
ALOX5	0.14974855106237153	1.580298101782282	5	5	0.6186843620292639	6.564307757939775	5	5	0.09195984846832161	-9.730388915401356	5	5	0.053014126879707336	-12.061378008015552	3	3
ALPI	0.18403870640516418	-6.261547917013029	5	5	0.08674711813308314	13.985067324470824	4	4	0.11380384823423283	3.850468115592007	5	5	0.39242021248598535	-11.311823151197279	5	5
ALPK1	0.9485575343367801	-4.033139509354125	3	3	0.9614759412019189	8.176288621281394	2	2	0.18183033140567817	-10.086403315039055	1	1	0.09616912006818926	-18.194237446111973	1	1
ALPK2	0.31718956992075287	-8.38268224109558	4	4	0.22124689856261548	-1.9254993339259894	1	1	0.41889858906246547	3.17425750669973	3	3	0.26426000763479185	3.2070326871284545	2	2
ALPK3	0.37526642563989854	-3.858726074878447	5	5	0.24942049072504247	-1.070127116531852	3	3	0.5697317910937402	1.4406429714596645	4	4	0.07758785698496054	3.6015224357647355	3	3
ALPL	0.9496295095327716	-4.965497690163787	10	10	0.3176320059607337	15.99929759236197	10	10	0.2653548213531809	-3.3356213106755455	9	9	0.9468590800143063	-13.612154998977914	9	9
ALPPL2	0.6474370052868004	-4.744967062610461	5	5	0.47568033659075204	11.361883850640885	4	4	0.5272834456358049	-3.2476685923267374	3	3	0.2721463993628561	-9.96440355611658	3	3
AMHR2	0.5652530307633137	-1.5468975757837231	4	4	0.651808819761505	9.276932343831765	4	4	0.3827657602779103	3.200528763043934	4	4	0.9325483006907843	-4.185756259041618	4	4
AMN	0.3823814411552985	-1.8870884329729203	10	10	0.0014981416303722999	-2.989968634726473	9	9	0.6655850699466292	-10.477930185394937	10	10	0.0011409951275573541	4.376095478380237	7	7
AMT	0.5358500273211806	-3.1734290195944674	5	5	0.6448308255888252	-0.1772768542079494	4	4	0.8417447854259017	-3.0883852102029272	5	5	0.15514939607263561	3.856164897194443	2	2
AMY2A	0.9694189066450224	-5.531702382177062	4	4	0.26235227280735607	15.38531951993894	4	4	0.8836548878029263	-3.5978847159485117	2	2	0.2473808158275953	-16.19452103102429	4	4
AMY2B	0.007531093611329141	-9.48590520356968	5	5	0.16170421133409518	17.707594783206694	1	1	0.0020428262012894397	11.232788458466118	4	4	0.12072992361688005	0.7484290334309659	4	4
ANKK1	0.891882575947341	-4.23764720571589	4	4	0.5951993019223474	2.7555417533875914	2	2	0.2655202626218741	-5.280688050271655	2	2	0.7844784035957554	-6.330027816371836	1	1
ANXA2	0.6120828468983042	-0.8135342460407059	5	5	0.6683101394278768	7.73028851809251	5	5	0.9426986887903109	-1.2649457835092501	5	5	0.6873423912005008	-7.934482574475228	5	5
ANXA3	0.3209889112001456	-1.2612658533505072	5	5	0.9035460560471993	8.658741326612	5	5	0.6092563829615779	-2.738955672996648	5	5	0.4641144340452932	-7.045900288316969	3	3
ANXA5	0.9330575556980906	-4.212889991701988	5	5	0.8727855683308529	8.517998143848972	4	4	0.771099342546707	-0.13573024278950338	4	4	0.8856559261797309	-3.953066879415077	3	3
APCS	0.3326033704093172	-8.560036861223802	4	4	0.35255407769204716	9.9595880682232	1	1	0.4721637341400148	4.558935132456758	2	2	0.7298278002076196	-2.186341245830127	2	2
APOE	0.4996123925711774	-8.317909835716227	5	5	0.7878462031069068	4.137279699713646	2	2	0.3728006633001667	1.446715030146424	3	3	0.3533121947871367	-2.6311178526534236	3	3
APOH	0.05708689757632261	-1.430822881252934	9	9	0.14448484983284512	5.28981910930167	8	8	0.2769440246963979	-9.480365235037963	8	8	0.6799540307796483	-6.649295814867229	5	5
APRT	0.5649221778637004	-2.7204765972909986	5	5	0.20787238739863356	12.99418572822509	5	5	0.6706792786329957	-2.048138233488917	4	4	0.2811506616831705	-9.990700852144172	4	4
ARAF	0.01979648068833636	1.584462417421004	5	5	0.13998803661980527	1.6356113419643066	5	5	0.2635207546686662	-6.822425942760088	5	5	0.3533121947871367	-0.08229111697111809	3	3
ARF1	0.365296891391101	-1.9253814710084634	5	5	0.16606804852102686	3.9795916802461786	5	5	0.5850198941372085	-3.2752604219576913	4	4	0.459796725216709	-2.13926089544312	4	4
ARF4	0.02370424845360754	-9.237301963886749	4	4	0.12444928487601936	19.037618292118154	1	1			0	0	0.10563348227890615	-17.964594698051688	1	1
ARF6	0.45226798700070503	-9.81463122722333	7	7	0.36937250044404735	4.621388319643156	4	4	0.9964287148841453	0.03306543734046996	4	4	0.21426011079281937	0.26294314745732184	3	3
ARHGAP26	0.7392223858656497	-7.932298786132495	5	5	0.5121325875951704	3.2463341698687094	2	2	0.9751979622485737	-0.033102049272823786	3	3	0.9168443588408726	-2.4768745661579903	2	2
ARL1	0.10371931626271838	-8.909657230742319	5	5	0.9504816381620855	4.186196495086564	2	2	0.4025903353940553	3.8800903274981096	4	4	0.3696257417185146	-3.2150631160477317	4	4
ARL3	0.424807336732109	0.527968146850711	4	4	0.8651473251322472	5.535913719385477	4	4	0.7574424504536748	-3.2176364253331875	4	4	0.7562998120078067	-6.637461586307495	4	4
ARL5B	0.5236253349324279	-2.3716395096763603	5	5	0.9149892589556977	5.618825925653078	4	4	0.2887799724631872	-6.260243505046926	4	4	0.4080983516415546	-7.603260209419233	2	2
ARPC1B	0.6530063226170125	-3.141357555972821	4	4	0.8004034878177372	2.6653096728056442	3	3	0.8967224831732554	-2.5011022928681226	4	4	0.8660628631556315	-2.22591813366664	2	2
ARPC2	0.3590987576751167	-8.590816707074977	10	10	0.9001190616838797	9.131621434734228	5	5	0.6955474919301725	-3.306884049088073	5	5	0.7735205110925591	-6.864056411424532	4	4
ARPC3	0.06336356904509839	-8.929314443834784	9	9	0.9149886544649928	5.465716555976056	3	3	0.012479715302748664	10.479945375176	7	7	0.13696393256289432	-2.904812685512242	7	7
ARPC4	0.2334434276299172	-8.210502415118546	5	5	0.17217300469416408	12.09698791195664	3	3	0.17943769462384374	5.4624054205961485	2	2	0.48022379094487777	-7.2450085505720905	3	3
ARPC5	0.358743306317734	-9.073172744142608	5	5	0.3255050129228344	9.07653308461891	3	3	0.22513579796211602	4.5092327757458515	4	4	0.8170453009277164	-6.357791213165765	4	4
ARSA	0.2509765393516753	-7.665590396175612	5	5	0.08734993010667906	18.4460442781419	5	5	0.3541741910914068	2.1669107012930815	4	4	0.13191930584859052	-11.191791003533815	4	4
ART1	0.1936090599221304	-8.902172748511513	4	4	0.15029058382626023	-2.3123582998932406	1	1	0.5138305507576221	2.9235565425031296	3	3	0.09640835542469206	3.8177257141034477	2	2
ASGR2	0.511545307858261	0.44217010974375004	5	5	0.317426867913176	10.126954465275272	5	5	0.20988614889693324	-9.26061118655809	5	5	0.05157075192027018	-14.488699496454288	4	4
ASNA1	0.656405463515022	-5.599514722454857	5	5	0.2782149128472079	7.189614784232826	3	3	0.9751979622485737	-2.2332281160502574	3	3	0.2721463993628561	-7.851583425903319	3	3
ASPA	0.15228709462340248	-7.327709064299359	3	3	0.14481922644591255	18.09182280912353	1	1	0.11313375871946602	8.170913195400484	2	2	0.8977500168956274	-2.8479993029759876	2	2
ASRGL1	0.40969495083753205	-1.7507090176776992	5	5	0.7746656876166776	5.387107568354337	4	4	0.2991567548498427	-3.1987934083599954	5	5	0.3636353207574934	-10.32831441922079	4	4
ASS1	0.6790419600920736	-6.436990310511426	5	5	0.5187087378768453	8.45390505540071	4	4	0.5758241925781689	0.5440786845090957	4	4	0.9374795878480127	-3.3935045092738796	3	3
ATM	0.8886618518901277	-2.8413207147021198	5	5	0.49694615670908704	-0.4042579022065513	4	4	0.7438608628845441	-5.274371946919337	4	4	0.10645543486541928	3.8151760780715183	2	2
ATOX1	0.01851914307834464	1.7054592634879242	5	5	0.07247783771791173	0.6760811178654548	5	5	0.38401238685923	-6.237471679124618	5	5	0.48060740538231683	-2.7463889344655805	4	4
ATP1A1	0.18403870640516418	1.195611018811886	5	5	0.21740060452946142	2.1421889647099435	5	5	0.28814360322053945	-6.136530811733767	5	5	0.8599122938854065	-0.9242947579838084	3	3
ATP2A1	0.8788384283728083	-8.529132236288595	5	5	0.35977802178558205	3.9560481003166896	3	3	0.6784859792010439	-0.7049072004355826	3	3	0.8283248036226699	-1.3345873184651955	2	2
ATP2C1	0.32709425956338745	-6.242334740858882	5	5	0.8090992011947153	2.885108033458698	3	3	0.1866990557881545	4.6415104380196315	4	4	0.17747086516911392	0.15492681787719084	4	4
ATP4A	0.7422083905309528	-5.575681047219303	10	10	0.33344182718137727	9.064706958080402	8	8	0.43899408288261865	-9.930078996314364	8	8	0.8959328250581536	-6.870320430702883	5	5
ATP5A1	0.9688017308029346	-8.810324502672781	9	9	0.7796735765216743	12.438836567964321	6	6	0.9102532777495326	-3.325338659392454	6	6	0.5365628830927793	-14.722026363870382	6	6
ATP5B	0.11680263749459968	-7.775255229909628	4	4			0	0			0	0			0	0
ATP5C1	0.660564298484453	-7.485277346547973	4	4	0.1800346699511396	-2.06629697266316	1	1	0.08652287476407287	-11.237891068224691	1	1			0	0
ATP6V1A	0.035188131290837414	-8.437853592309073	5	5			0	0	0.10061858639180032	11.29021387993464	1	1	0.4658179681935668	3.187989717204304	1	1
ATP6V1B2	0.011841039344259001	-9.187695672436853	5	5			0	0			0	0			0	0
ATP6V1C1	0.16814184713500424	-8.487587934419091	5	5	0.8847862201858687	8.131863585572797	2	2	0.4272726370220207	-8.546629588084155	1	1	0.20185811801471198	-16.63691061645448	1	1
ATP8A1	0.4749401622082925	0.4030681756705971	4	4	0.6658561515080483	-0.4720431386932642	4	4	0.43345537399844136	-1.3958144442103766	4	4	0.036466973256137854	3.9080077581357706	3	3
ATR			0	0			0	0			0	0			0	0
AURKA	0.43720366923370346	-6.606523531323094	2	2			0	0			0	0			0	0
AURKAIP1	0.40266294374946365	-8.998216650998534	5	5	0.9504816381620855	4.073068533141024	2	2	0.4711377521157304	4.058507379248362	4	4	0.8038348087872224	-3.042512278539275	3	3
AURKB	0.41195810587990267	-7.639206798109229	1	1			0	0			0	0			0	0
AURKC	0.9479094782523805	-3.333826652391675	5	5	0.6448308255888252	9.036946275490083	4	4	0.7303584933309185	0.7214885903170245	4	4	0.7627677930276173	-11.02627318813819	5	5
AVPR1A	0.9826255130967373	-2.4654464192400813	5	5	0.7821079573131526	2.3706703310670196	4	4	0.30748256081380365	-9.053888172525141	4	4	0.7844784035957554	-6.403823315855838	1	1
AVPR1B	0.9132920730735067	-2.729960408280409	5	5	0.04150286756357708	13.08609509588827	5	5	0.5761247749445226	-2.4677585553001777	5	5	0.029008678375063317	-14.239256304918252	5	5
AVPR2	0.8592489134569401	-2.6207067910080366	5	5	0.34101966251504934	12.56615213974951	5	5	0.3542212260930796	0.8150050552725036	5	5	0.9038975488585727	-10.17988761009724	5	5
AXL	0.98758917176213	-4.7141870016949925	5	5	0.7598437280264725	5.361710222281547	4	4	0.8605274918646487	-2.9451723656272084	5	5	0.9374795878480127	-0.7839892218475875	3	3
AZGP1	0.26940844900654703	-1.951655698422189	5	5	0.37495372017740947	5.366976259168932	5	5	0.1958201712414167	-9.682088943717753	4	4	0.9551661367621639	-6.781852571689569	2	2
B2M	0.6773630824864947	-7.362906387601612	10	10	0.6598056970726737	2.644714959512294	7	7	0.6192102651721694	-2.1179690886400233	7	7	0.38691450859150833	-0.95571925050463	6	6
B4GALT1	0.8106779486944853	-4.8271516157137695	5	5	0.842310842686326	5.947830168032449	4	4	0.3181285967534234	4.500213750220147	5	5	0.35183790419360206	0.35081149502316755	4	4
B4GALT2	0.2748411787025694	0.288126155931648	5	5	0.1470953885898967	-1.5855959299826328	5	5	0.7193019004623613	-5.959711032780748	5	5	0.3601334303089583	2.750857591674869	3	3
B4GALT3	0.6164552554061412	-5.143037937037168	5	5	0.4520001713552888	4.714116623065505	4	4	0.2728121407144075	-3.406503077654003	4	4	0.8408646898041267	-7.023763946363806	2	2
B4GALT4	0.556538934730302	-6.248748412550857	5	5	0.9239084394407335	5.230149863329287	3	3	0.3827657602779103	-3.0931780110952665	4	4	0.23936673222782978	-10.182458633152075	3	3
BACE1	0.6340800847851441	-5.251592308970854	5	5	0.086603809338628	-1.597468560036915	3	3	0.26891640649689974	-4.0667057659387345	4	4	0.26426000763479185	2.982533257619008	2	2
BAG1	0.011030376715929931	2.3194502452358825	5	5	0.5885107207714262	4.679353310433072	5	5	0.2845340896522671	-6.563017719758378	5	5	0.7995594125507082	-6.543364312783655	4	4
BAIAP2L1	0.43854435803093816	-5.815021430904999	5	5	0.5402743268805934	-0.5393940488251516	3	3	0.5071717036112682	0.7946120381017269	3	3	0.289638945955366	2.9052655613066434	3	3
BBOX1	0.44772241980622696	-7.901358037274516	9	9	0.853085547377922	13.1797620046297	6	6	0.5057907498436655	-9.450244148138507	6	6	0.5066480587419633	-15.048198635830403	5	5
BCAT2	0.25615062047789494	-1.4502046657252727	5	5	0.4334149120904912	12.498666002777066	5	5	0.17220059720353498	-7.3251760553719345	4	4	0.07186192301602726	-14.938411081989491	4	4
BCKDK	0.5818685527788804	-4.228464113572982	5	5	0.7984529001193882	11.282899823763861	5	5	0.4766647055457599	-4.3786754453526076	4	4	0.39546642589326464	-7.966006883079782	3	3
BCR	0.19452402881540354	0.3679475542249753	5	5	0.5078568779189758	9.097822974941804	5	5	0.6092563829615779	-1.8547145096159259	5	5	0.935845282168049	-10.25209559852492	5	5
BDH1	0.5622921923634863	-8.089746857948871	10	10	0.4251493959008378	12.15499570678538	8	8	0.45774733941857226	-10.547362160473565	8	8	0.5869048553378209	-7.513989672548746	5	5
BDKRB2	0.36670394365712744	1.002979979586771	4	4	0.5702369356998382	8.384599108664235	4	4	0.40764101876184466	0.8814766207791181	4	4	0.48839135332375516	-2.389109382691919	3	3
BEGAIN	0.48167828628340725	-9.57267534887299	10	10	0.1868253721323272	13.05820010116832	5	5	0.21500874833591677	3.34710422927833	6	6	0.9461043207856251	-14.392975092810625	7	7
BGLAP	0.7870292109595678	-1.835150868084633	3	3	0.9944944666811336	4.238349734272226	2	2	0.15226879857942127	-9.285638775975375	2	2	0.1385023309595027	-17.305545229548542	1	1
BHMT	0.5691364506261621	-6.881452668795785	5	5	0.9775890450594203	2.883020989246124	3	3	0.41272927993493147	0.8118106793896033	4	4	0.6949175576173119	-0.41573376946847596	3	3
BHMT2	0.24587584740573665	-2.0518059748288633	5	5	0.20536509453891316	1.218614627732034	4	4	0.792123537063735	-3.1529920048903866	5	5	0.41763748659739	-0.31184233768977815	3	3
BLK	0.08997548869391782	-8.864294270140833	5	5	0.17934277021574385	9.823191934788214	3	3	0.36290789915074273	1.5012918677299074	2	2	0.6285977579012942	-6.750300775074109	3	3
BLVRA	0.3477989273263804	-5.649962550767435	10	10	0.09769623434965853	8.393555995883881	8	8	0.40992609372119804	-10.390192792925413	8	8	0.32499146907109666	-10.300419981933054	6	6
BLVRB	0.4348755774538744	-8.625934672840526	5	5	0.9507207862589255	5.330676284528865	3	3	0.3248653965027053	3.4348724153517014	3	3	0.7306965808687735	-3.0653418685762155	4	4
BMP2K	0.15809649337243714	-7.8317771871631665	4	4	0.4194790066791383	8.868233154009982	2	2	0.9746215614408239	-0.4995785089905489	2	2	0.4519963544612986	-7.991869780458156	1	1
BMPR1A	0.14454128596488028	-9.254962576620565	5	5	0.435553009152702	2.9225723178103644	2	2	0.6606522698158706	-0.5332093528623397	2	2	0.6703485954696016	-1.8845221962929393	2	2
BMPR1B	0.31197139615664493	-5.99775207589514	5	5	0.3642197826147223	9.200539757603204	4	4	0.07706039503974878	4.680641541683984	4	4	0.6804051243092235	-3.3672543074411236	4	4
BMPR2	0.368601539056959	-5.792237630675224	5	5	0.3476444463049674	12.064167606604983	5	5	0.350087772555825	3.6400319880255556	5	5	0.9167058325394901	-3.6648263142044186	3	3
BMX	0.2535543906132779	-1.0109014007937596	5	5	0.41776172604909567	5.112933703349838	4	4	0.5125372997594984	-3.194386135354264	5	5	0.9056756450468624	-7.033026351981124	4	4
BPHL	0.35549441181615726	-1.9000123444123211	5	5	0.3851007357897961	4.220896790879001	4	4	0.9393464853936712	-2.46445491027213	4	4	0.43950033104109754	-5.300101499649757	4	4
BPI	0.9627795234636642	-4.563756285202299	5	5	0.4282529077397984	2.3423471525619575	3	3	0.6484021792868002	-2.937220077397562	3	3	0.8283248036226699	-2.7630421289517266	2	2
BRAF	0.7158625836550816	-2.011335253217381	5	5	0.40123171183354833	6.910354682934155	4	4	0.9180050252314872	-2.692469992700016	4	4	0.40048881543364123	-7.810535943126548	4	4
BRD2	0.26378419110849705	-8.921763394344628	10	10	0.14597871788365452	11.197475821468275	6	6	0.5545262815383563	-2.5810617845765402	7	7	0.29473314372786164	-14.509957343043098	7	7
BRD3	0.19239264674228174	0.4719401870551782	5	5	0.8253056747074253	5.418159564524871	5	5	0.4480222683827698	-5.170232291671366	5	5	0.9415245008787722	-7.107114759469936	4	4
BRD4	0.009049504345071095	-9.386257432170972	5	5	0.13950179234957694	18.228711839580782	1	1	0.013255987651944006	10.160608004400123	3	3	0.33334265231380633	0.06854296865512162	3	3
BRDT	0.8207834420498814	-2.027228908456463	4	4	0.6899657210501795	2.7582989984939847	3	3	0.8928314729386756	-1.963641612794851	3	3	0.44546773066825107	-1.426065284270043	2	2
BRSK1	0.8130908645148318	-3.001995765433097	5	5	0.5417009389231748	4.852597306860269	5	5	0.7433305842988305	-3.207606797086689	5	5	0.6055859494887654	-0.33433021788570966	3	3
BRSK2	0.4536666747706668	-5.5721653091395416	4	4	0.7666884162174201	4.287602609891736	2	2	0.108083198433245	7.435132792653332	4	4	0.3577060001916085	-0.07545276324288845	4	4
BST1	0.3002102762864932	-6.902692316716705	5	5	0.9149886544649928	3.398357311344459	3	3	0.5819471844859585	0.9559018274580587	4	4	0.23418629399159607	0.14009286703075277	3	3
BTK	0.5649221778637004	-6.027672979208056	5	5	0.4895310666857753	2.0886460670191678	3	3	0.3378719239033605	4.274305494023564	5	5	0.5687432323270151	-0.5310412683810508	4	4
BUB1	0.3757295040835529	-6.993140754808325	2	2			0	0			0	0			0	0
BUB1B	0.06834049017300803	-8.107497673573176	4	4			0	0			0	0			0	0
C17orf75	0.7019717081980577	0.060151395644403895	5	5	0.5302956798294436	11.488332823615238	5	5	0.2917838673517519	1.1237712625530762	5	5	0.6155324084201014	-6.181870241719501	4	4
C1QA	0.46092721016380545	-7.918020542663233	5	5	0.09318170503860325	16.045475833374393	4	4	0.2765327212196773	3.636221925291799	3	3	0.5091350505836715	-10.98177420423881	4	4
C1QB	0.28874851402036295	-5.687562210089368	5	5	0.9775890450594203	0.0867287852423632	3	3	0.6262067517976293	-3.4941583357464574	3	3	0.9423762779843172	0.2855149511799797	2	2
C1QC	0.4207739694516268	-5.505011745186628	4	4	0.32377447845990626	-1.0996169396794562	2	2	0.7558785280505862	-2.356626890202403	3	3	0.12119836050275437	4.370193048425054	1	1
C1R	0.3820052568369281	-4.641071462874518	5	5	0.8617331994047407	3.091491236761886	3	3	0.2969955373373563	-3.740256628248568	4	4	0.4080983516415546	-7.444170669628404	2	2
C1S	0.4996123925711774	-4.803080527680663	5	5	0.6899657210501795	2.3193942626297748	3	3	0.932227058920732	-1.745834581860698	4	4	0.7937376011426427	-3.2556797361533847	3	3
C3	0.19843062770625075	-1.6929821012632151	4	4	0.6170528519825211	5.82637940958329	3	3	0.022005182265229305	-10.153325186464931	3	3	0.03330822903708174	-17.519922596801212	2	2
C4A	0.8446127476966276	-2.834883843053413	5	5	0.5901700428990586	8.15806861114998	4	4	0.7193019004623613	-0.06334280260946445	5	5	0.986494196268114	-6.822085270743957	4	4
C4B	0.8446127476966276	-2.834883843053413	5	5	0.5901700428990586	8.15806861114998	4	4	0.7193019004623613	-0.06334280260946445	5	5	0.986494196268114	-6.822085270743957	4	4
C5	0.9380058648524916	-6.997656896475886	5	5	0.29862271666339757	9.185635198779678	3	3	0.22916471986952625	-8.596030561319559	2	2	0.03330822903708174	-17.466482066554263	2	2
C8G	0.923168884041789	-2.667481099974884	5	5	0.8499092679602628	3.128582387903371	4	4	0.42301800395951616	-6.348094296867747	4	4	0.7786567125628414	-4.129909504744785	3	3
C9orf96	0.9826255130967373	-1.8467755966133879	5	5	0.37981308104755496	1.8630134034153858	4	4	0.21836468372743112	-7.1192943111940865	4	4	0.7909789710051218	-3.7134447727173003	2	2
CA1	0.1143838415268419	-8.06620211528456	4	4	0.049233729473203064	15.411088534013409	2	2	0.12208319171804546	6.1247882131013975	2	2	0.3641108545439745	-7.715040846532248	2	2
CA10	0.6973631833490948	-2.2624435601534985	5	5	0.3745702996989678	1.614817084344266	4	4	0.9490563010421037	0.018842649455189597	5	5	0.2811506616831705	0.5092082925161483	4	4
CA11	0.45715297241338726	-2.2381530755160477	5	5	0.23836847153530583	1.608887485930013	4	4	0.0864751928665405	-7.674912352959985	4	4	0.9104736464053713	-2.5596022715544255	2	2
CA12	0.7866509198800523	-4.845844709322926	5	5	0.4520001713552888	12.253672443731185	4	4	0.1587163030058859	-6.600455530889289	3	3	0.04691155070249242	-14.067461394727898	3	3
CA13	0.025296063989940637	1.7191985120003626	5	5	0.3301599229008999	5.346078683825662	5	5	0.46248758248487876	-3.25154285176311	5	5	0.8082903871016894	-3.9807291259088586	4	4
CA14	0.010086619754905489	-9.339825877416676	5	5			0	0	0.019714824918264512	9.70940259225062	3	3	0.45617396933916476	2.4144328836760036	3	3
CA2	0.7196140050283544	-2.4936117062856282	4	4	0.8441079932691453	1.6132409573671032	3	3	0.5272834456358049	-3.291726345964865	3	3	0.9807772245834527	-0.7001299697505248	2	2
CA3	0.6385194415454449	-2.4099730076763044	5	5	0.9207070195028259	12.10490518141683	5	5	0.8355032925225724	-3.3012028713755814	5	5	0.7562998120078067	-9.915063336685106	4	4
CA4	0.9826255130967373	-3.582422683324277	5	5	0.24225447744842854	13.117401181262117	4	4	0.795572536939052	-2.660357524886297	3	3	0.18238507065899523	-10.579588753388096	3	3
CA5A	0.6296538564774289	-2.0452348972969365	5	5	0.6344222161532325	-0.15311642840193743	4	4	0.9964287148841453	-2.320155584270024	4	4	0.37402197471382537	2.587160954664596	3	3
CA5B	0.24841703568385598	-6.305241987559086	5	5	0.37981308104755496	9.845027960350771	4	4	0.2845340896522671	1.5545529580178883	5	5	0.8258231017016949	-5.793523385346282	4	4
CA6	0.33017502771952645	-1.5730106136390158	5	5	0.12166114286132601	-1.6832609028598533	4	4	0.7737191243294712	-3.0643436196989438	5	5	0.44052455086533027	2.614215308407641	3	3
CA7	0.7628253440339483	-2.438218476317498	5	5	0.3059271438734652	1.315824242175312	4	4	0.5176931064800696	3.7012073374363847	5	5	0.2513720651609612	0.13538386024000726	5	5
CA8	0.35387685638017174	-5.374834180523376	5	5	0.6800217115562243	6.159420055190115	4	4	0.7013933439483151	-1.3146777575442956	3	3	0.8547806205172963	-3.2026175586862458	3	3
CA9	0.7065912187837	-5.809962391388588	5	5	0.9328378024560585	5.339201297314797	3	3	0.6633762330473258	-3.0867187535117293	3	3	0.8139648565977974	-6.854660576446762	3	3
CACNA1A	0.9950354995945857	-5.142249012345827	5	5	0.9149886544649928	2.8367324279353743	3	3	0.6512173562498855	1.03296838598573	4	4	0.7537091772080944	-0.7458938489473154	3	3
CACNA1B	0.9925533108661876	-5.040194422796321	5	5	0.8178185521799152	5.033492785237148	3	3	0.424887721171303	-3.3547542671223263	3	3	0.7143319843313938	-6.81698757797971	3	3
CACNA1C	0.688179697089613	-7.996990849599189	5	5	0.49453005034620534	-0.8188632684954458	2	2	0.7552208694150904	-4.05741030928829	2	2	0.4519963544612986	3.266335768924045	1	1
CACNA1D	0.7670458340369236	-2.1982092780912343	4	4	0.35977802178558205	6.80050233668188	3	3	0.20985896547477179	1.5395624964383534	3	3	1.0	-3.6896803658637616	3	3
