index,epsilon,pvalue,gene,product
KRT7,6.4411033333333325,0.08877926632828166,KRT7,6.774033970003839
NPPB,7.013423333333333,0.10972126312934466,NPPB,6.7308469060943565
CAMK1G,6.0629566666666665,0.07793798365409076,CAMK1G,6.719276782941012
DUSP2,6.059046666666666,0.07793798365409076,DUSP2,6.714943522179683
QDPR,6.056586666666666,0.07793798365409076,QDPR,6.712217225127799
P4HTM,6.726126666666666,0.10137684785021212,P4HTM,6.686181657205408
ALPK3,6.991339666666666,0.11148225987829749,ALPK3,6.661308137735048
NTC_1153,7.1056833333333325,0.1171831470057294,NTC,6.616349334988822
NTC_150,6.36546,0.0914710498527344,NTC,6.611907290070969
NTC_1942,6.357883333333333,0.0914710498527344,NTC,6.604037282629593
NTC_1707,7.70745,0.14158282637153027,NTC,6.543543522461559
NTC_363,7.798683333333333,0.14488904069839076,NTC,6.542818174896967
TRAPPC6B,6.563006666666666,0.10137684785021212,TRAPPC6B,6.5240303915552404
ADRA2C,6.931123333333333,0.11507008167743717,ADRA2C,6.508585272196985
CAMKK1,6.773086666666666,0.10972271537701327,CAMKK1,6.500154662660036
NTC_313,7.73166,0.14488904069839076,NTC,6.486587980038154
KCNK9,6.599866666666666,0.10457184807122047,KCNK9,6.471731685783545
NTC_138,6.964006666666666,0.12003920108966419,NTC,6.411600094838579
NTC_1583,7.7206166666666665,0.14825408305313825,NTC,6.400339773668694
SI,6.9844599999999994,0.12251767269561514,SI,6.368439438886516
EARS2,5.702301666666666,0.07933836831331695,EARS2,6.275478415297833
SELE,6.040236666666666,0.09292861503306811,SELE,6.2326214380468405
ABCE1,6.040236666666666,0.09292861503306811,ABCE1,6.2326214380468405
CA5A,6.0840716666666665,0.09484887607014585,CA5A,6.223809474818063
HLA-DRB1,6.708561666666666,0.11860248812898412,HLA-DRB1,6.211498839790651
NTC_1626,7.662383333333333,0.1551628259111541,NTC,6.200494989212642
ACAN,5.997791666666666,0.093544566768083,ACAN,6.171616258087945
BAIAP2L1,6.460699999999999,0.11148225987829749,BAIAP2L1,6.155717721834546
NTC_1817,7.787349999999999,0.1623133217374061,NTC,6.149248488009441
NTC_580,7.672703333333333,0.15870759330131579,NTC,6.133576646633042
NTC_1534,8.025253333333334,0.1735013417629031,NTC,6.104787437149146
PSAP,6.983689999999999,0.134388703765249,PSAP,6.08724424164132
GABRA4,6.934196666666666,0.134388703765249,GABRA4,6.0441040094241165
ABCC2,6.1382666666666665,0.10414962008542579,ABCC2,6.0298790562548925
VAMP2,5.987966666666666,0.09841145728855316,VAMP2,6.029609005177784
IL6R,5.9834966666666665,0.09841145728855316,IL6R,6.025107919291122
NTC_778,7.89915,0.1735013417629031,NTC,6.008860989329933
CHRM4,6.603386666666666,0.12324884450821619,CHRM4,6.003912363560752
PRNP,6.106986666666666,0.10414962008542579,PRNP,5.99915138880051
PLA2G2D,6.106216666666666,0.10414962008542579,PLA2G2D,5.99839498522187
NTC_837,6.016489999999999,0.10115163891365406,NTC,5.9865704534560376
NTC_774,5.698486666666666,0.0914710498527344,NTC,5.919111192860459
KAT2A,6.995886666666666,0.14278418563491305,KAT2A,5.913762155228758
UQCR10,5.996486666666666,0.10414962008542579,UQCR10,5.890602563554051
GZMB,6.557036666666666,0.12638009264088185,GZMB,5.89032590332001
CAMK2N1,6.470147666666666,0.12324884450821619,CAMK2N1,5.882769180556404
PRKAB1,7.0043533333333325,0.14494411940798685,PRKAB1,5.875247372723854
PRSS3,6.1243566666666664,0.11015043908849662,PRSS3,5.867218002511328
NTC_1072,5.460846666666666,0.08471094346009332,NTC,5.854357905872152
C1QB,5.744811666666666,0.09739778975924561,C1QB,5.810594921513694
NTC_641,8.343983333333332,0.20183104604257962,NTC,5.799168785957428
NTC_43,7.394053333333333,0.16598052281417575,NTC,5.766939190916041
NTC_307,7.723249999999999,0.18127394752524995,NTC,5.728061181440687
NTC_1376,6.824339999999999,0.14488904069839076,NTC,5.725378743464349
NTC_2125,7.711883333333333,0.18127394752524995,NTC,5.719630927066465
FCGR3B,6.3901216666666665,0.12803612943198014,FCGR3B,5.70425369755129
NTC_608,7.993753333333333,0.19341306260941848,NTC,5.703656499888041
SHPK,6.605893316666666,0.13804313194833034,SHPK,5.680970458124175
SCN2A,7.153506666666666,0.16077523262348958,SCN2A,5.678316626454521
NTC_337,7.920463333333332,0.19341306260941848,NTC,5.6513630443052065
PTPRZ1,6.471819999999999,0.134388703765249,PTPRZ1,5.641079290165963
TSPO,6.556401666666666,0.13804313194833034,TSPO,5.638408371802791
UGCG,6.496797066666666,0.13804313194833034,UGCG,5.587149298194383
NTC_511,7.802373333333333,0.19341306260941848,NTC,5.567104152644997
MAGI2,7.239706666666666,0.1703896480381759,MAGI2,5.564125746486116
NTC_2017,7.174183333333333,0.16970969870166808,NTC,5.526225624206458
GNRHR,6.664851666666666,0.148642398199764,GNRHR,5.5175460815208215
NTC_1118,8.34704,0.21946209759299762,NTC,5.497698383605431
SLC12A7,6.146156666666666,0.12803612943198014,SLC12A7,5.486474079898246
PTGER2,7.012303333333333,0.1655299201947933,PTGER2,5.477474883028528
RAB5A,7.487903333333333,0.1856097972077464,RAB5A,5.476645787030313
CDA,6.601701666666666,0.148642398199764,CDA,5.46526689325461
RNASEL,6.765473333333333,0.1561244699213053,RNASEL,5.456550598650566
PIPOX,6.848246666666666,0.15985211748360506,PIPOX,5.453132857205063
NTC_897,6.575783333333333,0.14825408305313825,NTC,5.451280568438321
SLC6A1,6.578046666666666,0.148642398199764,SLC6A1,5.44568392890881
NTC_2121,5.388976666666666,0.09865813368764705,NTC,5.420594354997657
NTC_969,6.768716666666666,0.15870759330131579,NTC,5.410927631461816
NTC_836,6.354026666666666,0.14158282637153027,NTC,5.3945014286456185
NTC_1457,7.354349999999999,0.1852558424686861,NTC,5.3850616291148485
NTC_800,6.72988,0.15870759330131579,NTC,5.379881511033196
MVK,5.703501666666666,0.11409460623326646,MVK,5.376889994414564
PRX,6.095529666666666,0.13296676387296263,PRX,5.341249935152708
ABCC9,6.839316666666666,0.16569135519506428,ABCC9,5.339455547107496
STK11IP,6.1693066666666665,0.1369240541317054,STK11IP,5.327321238120966
