	lower	lower	lower	lower	upper	upper	upper	upper
TPK1	0.37287612734146225	4.300001604101175	3	3	0.3266667946891344	-0.7702354323706345	3	3
TPMT	0.5546943436543996	2.999096767435163	2	2	0.5337797266232922	-4.478343717053767	2	2
TPSAB1	0.16647950935776756	-1.2483526638346045	4	4	0.7692745210169614	-5.1399651015453145	4	4
TPSB2	0.9937154959012978	-0.03148505717307781	2	2	0.48329552919622676	-4.494705605134098	2	2
TPTE	0.8637780629535432	0.5493081277815118	4	4	0.04113178815008673	1.9155078647404806	4	4
TPTE2	0.6462906771979622	9.94505449100979	5	5	0.5974950082873371	-9.480204688676748	5	5
TRAF3IP3	0.497713332741741	8.184279347198796	6	6	0.24662122321582702	-9.51281490862621	6	6
TRAPPC1	0.14322325140518916	10.997335369898124	1	1	0.23181417134772242	1.731564567187716	1	1
TRAPPC2	0.23408601672889773	7.683385811807274	4	4	0.40332558559854215	-1.9828929956169141	4	4
TRAPPC3	0.1680815597136518	-1.7694101398403603	2	2	0.046287247705826325	-10.143237315046377	2	2
TRAPPC4	0.9911685253140002	2.788274705542205	4	4	0.5101556395102649	-8.140722296259552	4	4
TRAPPC5	0.4532175785706196	-0.46139620583500623	3	3	0.2960425312390439	-1.2418439650324766	3	3
TRAPPC6A	0.21043516556595143	-1.284287064585686	2	2	0.5976880451210425	0.5302735627489166	2	2
TRAPPC6B	0.807097055911814	-0.34144030424792415	2	2	0.0934051197403108	2.1235435240047797	2	2
TRDMT1	0.7707209794848073	-0.3000742806629728	2	2	0.09036871389188784	1.9173986354837034	2	2
TREM1	0.8686233887448216	3.559109822138793	2	2	0.8686233887448216	-4.079200506782974	2	2
TRIB1	0.4010134616450324	2.009047070921426	3	3	0.1254787118256875	-8.76801062463901	3	3
TRIB2	0.7860794998355147	2.742235740881799	5	5	0.7558901951357487	-7.403343115213993	5	5
TRIB3	0.23429904473618135	5.402375531575858	2	2	0.8562416738526271	-3.987699917942118	2	2
TRIM24	0.1314031367606553	11.309244781193193	1	1	0.42754042654013946	1.1013671956286502	1	1
TRIM28	0.9779236967350914	5.873913810932255	4	4	0.34395228517025545	-1.604483416976936	4	4
TRIM33	0.846407252927595	3.116714829478004	4	4	0.9867531361654316	-5.427833275624178	4	4
TRIO	0.8987096549140207	3.1471098862975495	4	4	0.5837557146690224	-5.529329919783187	4	4
TRPA1	0.2538198605899247	-1.0986396774513352	3	3	0.251162555499317	-6.236438015213948	3	3
TRPM6	0.1987584948761255	-1.7473009975464038	1	1	0.48142685985522826	0.9709359293979991	1	1
TRPM7	0.20204536642155835	-1.2775930776400155	3	3	0.7437057424127969	-2.844380720396057	3	3
TRPM8	0.21598271433566663	-1.1123220290196283	3	3	0.9948849700283554	-2.595886896918985	3	3
TRPV1	0.570385844452308	5.9966353435189275	5	5	0.12245718055434548	-1.607812036054679	5	5
TRPV3	0.9784152714945952	9.543858507684687	8	8	0.17736196070298393	-1.5330148080263462	8	8
TRRAP	0.5096964137086636	-1.1940195028772482	1	1	0.3536646179116094	-9.067304922503581	1	1
TSKS	0.30959435554834125	-1.2529677186483932	2	2	0.6086684693571149	0.5266814375496093	2	2
TSPO	0.27558994430748396	-0.9874955037522971	4	4	0.26595873418383764	-9.194235398876918	4	4
TSSK1B	0.2729720342176537	1.7025537229494134	3	3	0.3266667946891344	-5.816725345781996	3	3
TSSK2	0.5537284618522589	6.591705626925614	4	4	0.11220110188298406	-9.867924749456087	4	4
TSSK3	0.5770232054055706	2.1663650557168705	3	3	0.7052551253773022	-2.844212390038648	3	3
TSSK4	0.5388113411450413	-1.1468809020850497	1	1	0.36538324271088385	-9.020166321711383	1	1
TSSK6	0.2843489595342069	6.252074229199503	3	3	0.14918216588050706	1.1145697041857379	3	3
TST	0.04548234873222241	-1.7031477769592485	3	3	0.714801909064076	-5.363018217844798	3	3
TSTA3	0.4735190654767256	3.8844006628292838	2	2	0.37343960908730933	0.7765658433022539	2	2
TTBK1	0.5611639214856028	7.724068749511576	4	4	0.40332558559854215	-6.221338091102972	4	4
TTBK2	0.6699985902759191	0.6839356824414429	4	4	0.7025543636257118	-3.646297203781941	4	4
TTK			0	0			0	0
TTN	0.7876173493946396	5.630103264451726	7	7	0.749618556161363	-8.513735790470777	7	7
TUB	0.2171378839170176	-1.1972162514113294	4	4	0.04224178399099027	-9.50748896523729	4	4
TUBA1B			0	0			0	0
TUBA3C	0.1494698221063108	-1.8198813629229873	2	2	0.036862568871513166	-10.193460206155791	2	2
TUBA4A	0.6675430376707338	1.8407549875933735	3	3	0.37979324589522423	0.9032858753289453	3	3
TUBA8	0.4263049957321291	5.380106952136327	2	2	0.6763444760601476	-4.020104152409328	2	2
TUBB	0.4229302614645546	6.4930555785108055	3	3	0.04759889585810888	2.072024357772091	3	3
TUBB1	0.31335950234153587	5.401239563278267	2	2	0.26001946800884035	1.0732829284073881	2	2
TUBB2B	0.5384077338330884	4.854477518395918	6	6	0.21685438059943474	-2.1645297139251394	6	6
TUBB3	0.6634215158168552	5.922914863531671	7	7	0.4237523539300838	-8.77666776475912	7	7
TUFM	0.893480726925582	4.0728279925201365	2	2	0.4355219180532939	-4.64683603043943	2	2
TWF1	0.6421349797380504	-0.5564788463350645	2	2	0.48329552919622676	-4.922289095228412	2	2
TWF2	0.1314031367606553	11.277724516146378	1	1	0.1692881450557	2.2789280470678444	1	1
TXK	0.4836429926527509	9.488723823917802	7	7	0.45313919490861054	-9.203097287670142	7	7
TXNDC12	0.6306524332615491	3.2124741458213535	3	3	0.892907228662779	-4.841829491309414	3	3
TXNRD1	0.5317158607334982	5.977358613528678	4	4	0.6459782297226009	-4.9220248743326405	4	4
TYK2	0.9560302952092635	0.04835738241092091	2	2	0.9560302952092635	-3.5054084504769376	2	2
TYR	0.9294389859939228	3.7769837021809516	4	4	0.5244781388817298	-4.760492124024348	4	4
TYRO3	0.5504465174527848	4.4109405418563625	5	5	0.7709414763919682	-4.916894312784919	5	5
TYROBP	0.5974950082873371	3.394355842274651	5	5	0.6821177903882516	-8.181553215444888	5	5
UAP1	0.43518342317727465	6.678024472781303	4	4	0.04004660177616983	1.7408669803121608	4	4
UBA1	0.37287612734146225	-0.8745526823881947	3	3	0.7437057424127969	-2.1227672560772355	3	3
UBC	0.14918216588050706	-1.2987081084067444	3	3	0.9744290538613658	-2.4765268022950457	3	3
UCK1	0.2297636067750426	1.2344229539151188	4	4	0.42226948296545663	-5.82806107358937	4	4
UCK2	0.44485275595066687	-0.9043142429792237	2	2	0.8562416738526271	-3.5608069420303092	2	2
UCKL1	0.0606324026493992	-1.6853527377670698	4	4	0.5030718809833215	-3.28517596351132	4	4
UGCG	0.7767509379010317	-0.2698309958102021	2	2	0.4082163035057116	0.772259165491021	2	2
UGDH	0.059128662816697805	-1.7691291153886144	4	4	0.34395228517025545	-5.9468008713444895	4	4
UGP2	0.23846573220900935	7.30398643342173	4	4	0.44832238284022163	-0.5449702621351233	4	4
UGT1A9	0.3486000596644482	-1.0837731732972822	2	2	0.8562416738526271	-3.5639237790993814	2	2
UGT3A1	0.892907228662779	3.1514492141633688	3	3	0.20661638328745013	-6.251042769259758	3	3
UHMK1	0.17162515968070724	9.553097791230224	4	4	0.599048431124819	-5.472214369423501	4	4
ULK1	0.08503536623268451	-1.5934024172601529	5	5	0.25023837267708005	-9.267634258203891	5	5
ULK2	0.14560067035378416	6.956786049677109	3	3	0.6582402618027362	-1.6614060403956266	3	3
ULK3	0.6301653783910885	6.210273982914411	4	4	0.5426662312418294	-1.7509889056418872	4	4
ULK4	0.475264582054305	6.01445450512368	4	4	0.1394911037273397	1.6039673766958327	4	4
UPP1	0.6459782297226009	6.006651554137464	4	4	0.3909839668442341	-5.92717013072821	4	4
UQCR10	0.8493319992005053	0.2399429950291445	1	1	0.1987584948761255	1.9739878891524225	1	1
UQCRB	0.2876310546352788	-1.2635548622886938	2	2	0.15396835366316636	-9.137349888096903	2	2
UQCRC1	0.9248675200081908	6.246780734738171	6	6	0.7362671560696916	-8.349558599976321	6	6
UQCRQ	0.12578390448722868	11.437675165451349	1	1	0.6957112086212667	-7.026197304090017	1	1
UROD			0	0			0	0
VAMP1	0.893480726925582	3.545286712870283	2	2	0.6421349797380504	-4.202051782641753	2	2
VAMP2	0.8493319992005053	0.24559841207478073	1	1	0.2406558158041382	1.6829257741079766	1	1
VARS			0	0			0	0
VDAC1	0.2674019228620056	-1.0860357450806497	3	3	0.24072630010572027	-6.132049235626815	3	3
VDAC2			0	0			0	0
VDAC3	0.17615939305910155	1.2468305659658399	3	3	0.5946601912841968	-3.4250548073292832	3	3
VKORC1	0.5438771669722153	2.2641582497363175	5	5	0.03028781492113592	2.147734747704307	5	5
VKORC1L1	0.4417249336735335	3.7536119536590657	4	4	0.4286981716638256	-4.208589971864532	4	4
VRK1	0.4406725422750465	8.817910084297592	1	1	0.2590454483955059	-9.33950197198222	1	1
VRK2	0.377074122525659	-0.9483921733908959	5	5	0.9881886176926634	-5.162745651189586	5	5
VRK3	0.41554786836236957	1.8373302109503917	3	3	0.3141784886638983	-6.10251115569429	3	3
VTN	0.5244781388817298	1.9997511734737958	4	4	0.3327834392297607	-0.8447428873581945	4	4
VWF	0.12867300168593648	-1.3403464672870224	3	3	0.0994406728400711	-8.879958094559102	3	3
WARS	0.20204536642155835	-1.1217708146679168	3	3	0.04759889585810888	-9.328389567627582	3	3
WARS2	0.37734133666578695	-1.4547541262589974	1	1	0.2685964162824007	-9.32803954588533	1	1
WDSUB1	0.493180551416013	-0.6316246687115075	2	2	0.1494698221063108	-9.005298850147543	2	2
WEE1			0	0			0	0
WNK1	0.8784189610411216	-0.4141120546904323	5	5	0.24619546416731197	-4.2158565788826525	5	5
WNK2	0.3171554353003504	-1.1809099912583187	2	2	0.6763444760601476	-4.165156846116972	2	2
WNK3	0.6943612463275022	2.1101579464698887	4	4	0.7107821853940397	-4.944311159813034	4	4
WNK4	0.45024924024571233	6.306854144882384	5	5	0.5504465174527848	-4.8430003164487605	5	5
XYLB	0.6125394623899066	1.7672268995105196	3	3	0.4010134616450324	0.6584554611314765	3	3
YARS	0.48329552919622676	-0.787166646591178	2	2	0.3567606904452848	-4.9403858564486125	2	2
YARS2	0.14322325140518916	11.031279697336606	1	1	0.2406558158041382	1.665800882985133	1	1
YES1	0.9437808838766888	5.189409036469759	3	3	0.1603303024931052	-6.41890885719183	3	3
ZAK	0.509054478717973	1.8252955546913647	3	3	0.24590561263095378	-6.22372570306906	3	3
ZAP70	0.782794722694634	4.0032426544279565	2	2	0.4263049957321291	0.7244889040052231	2	2
ZC3HC1	0.3553575854222425	1.5404850360444116	4	4	0.3006989993864161	-6.100218140592286	4	4
ZFY	0.1420853798910485	6.788441449540218	3	3	0.08695581528256012	1.4299816460502737	3	3
ZMYND8	0.8726687190033349	2.438894902764451	3	3	0.3203828661805692	-5.704500517491753	3	3
pseudo_0	0.015380993628372076	-2.0283462716646543	3	3	0.8676212504342513	-5.1330378126446625	3	3
pseudo_1	0.29483152023789805	-1.0023290705425651	2	2	0.6995329331934781	0.0645629035726838	2	2
pseudo_10	0.348599297858214	5.632706184221119	2	2	0.9685852258716768	-3.5411780502782433	2	2
pseudo_100	0.8751074474121855	8.935236983692107	6	6	0.7295053833712043	-3.084006773256537	6	6
pseudo_1000	0.16808088745598926	-1.5161087285071977	2	2	0.9059501726811324	-3.5534025120875983	2	2
pseudo_1001	0.42664900025009844	3.495467285042808	3	3	0.6910212822201471	-5.255001818826188	3	3
pseudo_1002	0.7949206956830592	0.20121291947818776	2	2	0.9937154859688025	-3.871703054410921	2	2
pseudo_1003	0.15241519416514476	10.236121046620271	5	5	0.10768189043332087	-1.8231685020996216	5	5
pseudo_1004	0.4570859801667151	1.2503841251081331	3	3	0.00996201885539556	2.910843270878568	3	3
pseudo_1005	0.2872415035257284	6.35945225056074	3	3	0.9183020542901625	-2.337368153131199	3	3
pseudo_1006	0.8274547153391009	0.19533497935266375	3	3	0.04832198166582556	1.8546696993683607	3	3
pseudo_1007	0.8474884623710603	2.8720370618326263	3	3	0.8474884623710603	-2.5306678646573957	3	3
pseudo_1008	0.5537272554962529	1.360061432755159	4	4	0.7440222840892492	-5.670723187508706	4	4
pseudo_1009	0.887840270027302	4.66494143367001	3	3	0.31110500716922107	-6.114647497347413	3	3
pseudo_101	0.6301643374705801	6.184139191099615	4	4	0.3909825254655226	-6.159140992623552	4	4
pseudo_1010	0.8899552824280113	5.765761038949582	4	4	0.3111552244155418	-1.3645597775253586	4	4
pseudo_1011	0.13029277279536555	-1.4016006464940514	3	3	0.031237960917183737	-9.608620315147602	3	3
pseudo_1012	0.5317146122276188	-0.6500499080685683	4	4	0.6067611735997069	-2.3518569372014344	4	4
pseudo_1013	0.8033225495919747	3.3929779285917	4	4	0.9338384395476218	-4.738365896667004	4	4
pseudo_1014	0.9338384395476218	2.2337840567585245	4	4	0.9426435994569503	-2.5852524929274687	4	4
pseudo_1015	0.2833710752863259	-1.5914014229161104	1	1	0.21898786288155614	-9.464686842542442	1	1
pseudo_1016	0.44485203635700854	4.632813201028911	2	2	0.5760012318275167	-4.4412938261228465	2	2
pseudo_1017	0.2904766979343656	7.762405089915512	4	4	0.8550834429594527	-4.125604719924466	4	4
pseudo_1018	0.27578552776006304	6.602643199285943	3	3	0.3427232914952044	0.7710996912477105	3	3
pseudo_1019	0.5991067732661075	2.1511036353361512	3	3	0.3362406571425379	0.7631367927232979	3	3
pseudo_102	0.3626467387531258	4.14911612133957	3	3	0.15099699281410436	1.8745616849194982	3	3
pseudo_1020	0.7195915739470362	2.9469457767912757	3	3	0.7195915739470362	-2.2011854284307306	3	3
pseudo_1021	0.9514557743257029	5.646988999469322	4	4	0.24290153575747864	0.9700386549621746	4	4
pseudo_1022	0.426304264648103	-0.5423420402839079	2	2	0.2667432356540925	1.6781756387496054	2	2
pseudo_1023	0.3021525706062178	-1.0587969855081356	2	2	0.317154670428349	-6.718950027783418	2	2
pseudo_1024	0.6879017788474364	3.3736648298717755	2	2	0.4735183663543777	-4.517587477749313	2	2
pseudo_1025	0.3971244218809826	-1.0910685877351654	4	4	0.7440222840892492	-5.182320986292432	4	4
pseudo_1026	0.7292051126577086	2.8722733414908443	3	3	0.36944590760774776	-5.915596283235639	3	3
pseudo_1027	0.435182026075545	1.9393262427727767	4	4	0.3496239504081101	0.6395735228085774	4	4
pseudo_1028	0.4648823892778319	-0.644754588349743	3	3	0.4727514920463637	-1.369872015595689	3	3
pseudo_1029	0.2538191244113619	5.879195578394025	3	3	0.817478933088828	-2.33521568640909	3	3
pseudo_103	0.10972048242123814	8.305448624955512	4	4	0.3611472357462534	-4.2679303680597345	4	4
pseudo_1030	0.8204924050072138	5.985263086081361	4	4	0.2297621893398918	0.9194876846450212	4	4
pseudo_1031	0.4236635363719774	9.737793953689305	8	8	0.11749454003081032	-4.766947408899248	8	8
pseudo_1032	0.23408459365140877	0.8031417234715755	4	4	0.8987093483998948	-5.063825680031361	4	4
pseudo_1033	0.9184430153867233	0.12180042708708161	2	2	0.8686231829899802	-3.5133059358865837	2	2
pseudo_1034	0.5760012318275167	-0.4349637067681482	2	2	0.426304264648103	-0.7818059228642458	2	2
pseudo_1035	0.8474884623710603	3.409842394744978	3	3	0.49679285269466833	0.5263987616309658	3	3
pseudo_1036	0.03662496757926343	-1.870451250919902	3	3	0.7877345940824121	-5.24462171505887	3	3
pseudo_1037	0.8550834429594527	2.3406398267691912	4	4	0.46168237057588557	-9.180123194739343	4	4
pseudo_1038	0.857543272629919	2.8635254289729097	3	3	0.681592431261696	-2.9877935740875152	3	3
pseudo_1039	0.6421344536862842	4.42229555953968	2	2	0.23429830533849683	1.557740457755762	2	2
pseudo_104	0.5131753215067887	-0.5742265991940302	3	3	0.8979780669324632	-4.726183813512338	3	3
pseudo_1040	0.19094019330324996	-1.1886699716239477	3	3	0.08120494126853399	-9.06174872840856	3	3
pseudo_1041	0.5337790800446239	5.270049502689699	2	2	0.317154670428349	-5.014261211915863	2	2
pseudo_1042	0.9074757572164002	5.798800951747645	4	4	0.5030705818716052	-1.9920129052241216	4	4
pseudo_1043	0.9284849484165043	2.531838113636431	3	3	0.8474884623710603	-2.7551523845008172	3	3
pseudo_1044	0.037792458296951645	10.109832854410511	3	3	0.06865753883235383	-9.170789582946798	3	3
pseudo_1045	0.15099699281410436	6.868841452859985	3	3	1.0	-2.301514882521035	3	3
pseudo_1046	0.5131753215067887	5.632906100533606	3	3	0.22811450046427606	1.0539429815558796	3	3
pseudo_1047	0.6421344536862842	-0.5585549292474221	2	2	0.8193197426394996	-3.9747337846923996	2	2
pseudo_1048	0.8423042867879595	9.975823650274803	7	7	0.7908072314969165	-5.593822549509688	7	7
pseudo_1049	0.3050199483231667	3.648076718054481	3	3	0.581408405452535	-2.0977331344444736	3	3
pseudo_105	0.8550834429594527	5.847540736800375	4	4	0.8812146128815848	-2.039050211363632	4	4
pseudo_1050	0.23310112281376305	4.422708126704855	3	3	0.3298374586338735	-0.8533134494383109	3	3
pseudo_1051	0.309372708332736	9.676443982956718	5	5	0.8823114501093878	-2.6339828893252673	5	5
pseudo_1052	0.6648619641725676	0.6197472181580879	2	2	0.8070967570385119	-2.5222870651696128	2	2
pseudo_1053	0.8550832249452043	3.1368295296426534	4	4	0.9250412531886206	-5.546445351943295	4	4
pseudo_1054	0.27558848353861054	7.130075692552182	4	4	0.7862470939278621	-1.7644007288824162	4	4
pseudo_1055	0.348599297858214	-1.0868283483133832	2	2	0.18314385695624547	-8.960662529868383	2	2
pseudo_1056	0.4046170516486274	2.013178700751501	3	3	0.9795419345200578	-2.609141284023793	3	3
pseudo_1057	0.8810372211357613	3.5960981277674633	2	2	0.5132704401927461	-4.710469251774266	2	2
pseudo_1058	0.1581620463822927	8.770655822622688	4	4	0.8987093483998948	-3.8323034040689685	4	4
pseudo_1059	0.8118961703235092	2.9559405147169575	4	4	0.40958150230498125	-8.901575326590004	4	4
pseudo_106	0.807532625941542	2.669736084259338	3	3	0.27578552776006304	-5.867260525231242	3	3
pseudo_1060	0.681592431261696	5.692866400019038	3	3	0.21361189200251973	-6.444310538531643	3	3
pseudo_1061	0.6995329331934781	4.378302342921724	2	2	0.54418644491791	-4.313681282334459	2	2
pseudo_1062	0.561162729966211	2.2430457098368617	4	4	0.38489867148016654	-1.2552026940712169	4	4
pseudo_1063	0.3478950215852922	9.43889917578612	1	1	0.21072533553789796	1.8808275812182924	1	1
pseudo_1064	0.49679285269466833	2.026848630133067	3	3	0.3903146090334727	-3.3356096502764756	3	3
pseudo_1065	0.5463403592377412	3.2995017039140815	4	4	0.1581620463822927	1.2747563721000843	4	4
pseudo_1066	0.04984854003241494	10.678539910413392	2	2	0.8562414491164003	-3.584972188565556	2	2
pseudo_1067	0.34336533371408706	9.785407584446608	6	6	0.5930698201311015	-1.8564908165242855	6	6
pseudo_1068	0.5760012318275167	3.628663350816976	2	2	0.9811480173440964	-3.774555522940388	2	2
pseudo_1069	0.8274547153391009	2.531521991876922	3	3	0.4046170516486274	0.6517287066199555	3	3
pseudo_107	0.539002622877894	9.08471890576039	4	4	0.9074757572164002	-0.43054265624018945	4	4
pseudo_1070	0.8512553486721774	6.333786092619062	5	5	0.10768241576997552	-9.420472498684985	5	5
pseudo_1071	0.9669393295281391	6.295623448614318	7	7	0.37064757158706496	-9.517817521408347	7	7
pseudo_1072	0.581408405452535	5.21328376809251	3	3	0.44171773963395544	-5.76154995813508	3	3
pseudo_1073	0.32351376223601025	6.202987392407223	3	3	0.9284849484165043	-2.2149565530396784	3	3
pseudo_1074	0.9338384395476218	4.95846328477147	4	4	0.08521304100047865	-9.398959540682284	4	4
pseudo_1075	0.9338384395476218	-0.11579129653966784	4	4	0.6699976455692489	-4.497811775416289	4	4
pseudo_1076	0.9969160814229108	6.83291370912346	8	8	0.651110487193427	-9.905000626246105	8	8
pseudo_1077	1.0	-0.0016728291886902724	1	1	0.40827534660935616	1.1184519418246255	1	1
pseudo_1078	0.9183020542901625	0.03345117261515836	3	3	0.5214708247223392	-1.9833509331360568	3	3
pseudo_1079	0.1365500201561538	9.079780033568646	4	4	0.09355562366536345	1.2550896699676768	4	4
pseudo_108	0.7004983064120727	2.9714940792548266	3	3	0.4648823892778319	-1.71204526890435	3	3
pseudo_1080	0.7356643917098116	2.8619952937126434	4	4	0.6459772262645747	-7.937924029019289	4	4
pseudo_1081	0.539002622877894	2.499692743222504	4	4	0.42869676701719506	-6.007561232049699	4	4
pseudo_1082	0.857543272629919	3.092300399444735	3	3	0.938679567126398	-2.428056203400144	3	3
pseudo_1083	0.24055279390476536	5.459809823682532	2	2	0.1991846701976533	1.289678149309389	2	2
pseudo_1084	0.7348419757547078	2.6931946373440327	2	2	0.943486125521797	-3.9169553301991167	2	2
pseudo_1085	0.3272863668909277	1.7142994442226087	4	4	0.3496239504081101	-1.2798698882682482	4	4
pseudo_1086	0.1859254590079109	1.9471906874446419	4	4	0.07033314398851473	-9.574354421240777	4	4
pseudo_1087	0.13029277279536555	7.068191117467218	3	3	0.2232043428842122	1.7213749428047729	3	3
pseudo_1088	0.8676212504342513	3.109125352753795	3	3	0.817478933088828	-4.933067551303127	3	3
pseudo_1089	0.516896830695802	8.111663706365697	1	1	0.9643471896271987	-0.0565266343814505	1	1
pseudo_109	0.30069752877667444	6.72659039918966	4	4	0.8637776525500586	-5.301741760727381	4	4
pseudo_1090	0.06193751951746069	-1.9013475860085522	2	2	0.49317986809783765	-6.268694666002201	2	2
pseudo_1091	0.08120494126853399	9.32641971429152	3	3	0.9081325431775695	-2.619128217472263	3	3
pseudo_1092	0.9811480173440964	3.667691176140817	2	2	0.12455614147911047	-9.03559243432414	2	2
pseudo_1093	0.15467899711285435	8.930496769214455	3	3	0.7485590812707075	-2.199860115432435	3	3
pseudo_1094	0.3039130501043371	9.538077902373315	1	1	0.40827534660935616	-8.700071727290972	1	1
pseudo_1095	0.5639584801257445	2.16872730374077	3	3	0.12390403847852342	-8.726371371424115	3	3
pseudo_1096	0.3650398955354811	7.806441074612936	2	2	0.9309560254130228	-3.9058628494668524	2	2
pseudo_1097	0.44485203635700854	-0.7917155831905056	2	2	0.9184430153867233	-3.9308586902212035	2	2
pseudo_1098	0.45708667791105984	-0.6041377423353355	3	3	0.06300850452135572	-9.201123266344863	3	3
pseudo_1099	0.24852326150131454	6.413001477887218	3	3	0.7582966833253433	-3.1752551498412136	3	3
pseudo_11	0.2707435294471149	2.509566595329162	4	4	0.07383710534665971	-9.618464276113748	4	4
pseudo_110	0.960273889294336	5.3606798845331305	4	4	0.16818060019263514	-6.668600998795849	4	4
pseudo_1100	0.7100221841915572	2.22686879513795	3	3	0.03899145858374165	-9.395132216033671	3	3
pseudo_1101	0.41922842609855726	-0.687974342502919	3	3	0.5131753215067887	-1.80485807043178	3	3
pseudo_1102	0.817478933088828	5.153364508827631	3	3	0.9693171048552904	-2.605944834572153	3	3
pseudo_1103	0.21072533553789796	9.988422477228394	1	1	0.5025481717945951	0.9106973056791161	1	1
pseudo_1104	0.34928526832606266	5.980687434053156	3	3	0.19094019330324996	1.0923907678811047	3	3
pseudo_1105	0.8468807243394967	3.540763332350982	6	6	0.48078584120378065	-9.837269491225891	6	6
pseudo_1106	0.07033314398851473	-2.0354245478761364	4	4	0.8118961703235092	-5.426454931856177	4	4
pseudo_1107	0.6879017788474364	0.6896053543893843	2	2	0.1450716482581194	1.9941283525566569	2	2
pseudo_1108	0.1716238560459925	9.538747089370064	4	4	0.2955575294992029	-8.884245934177953	4	4
pseudo_1109	0.2433051751498202	6.902665332488979	3	3	0.9081325431775695	-4.386445088093434	3	3
pseudo_111	0.9074757572164002	5.925317752754979	4	4	0.9955841849544221	-5.549996868750785	4	4
pseudo_1110	0.3974270360203289	3.5484275129543956	3	3	0.3974270360203289	-5.71665493062586	3	3
pseudo_1111	0.8686231829899802	-0.24794340480474197	2	2	0.18838083371036818	-8.621551791761496	2	2
pseudo_1112	0.07063061354507821	9.69080528779472	3	3	0.03548834522930192	1.9741450975222412	3	3
pseudo_1113	0.5553291451165078	3.122965535621694	3	3	0.3832800899235307	-5.373627110559627	3	3
pseudo_1114	0.5546937179716545	4.591950646097479	2	2	0.7230055446788708	-4.0900053981548545	2	2
pseudo_1115	0.28545423542266657	2.0840571322567185	4	4	0.040045693474548394	-9.772890063217936	4	4
pseudo_1116	0.2212883784401315	10.323187910451663	4	4	0.5913782268926071	-5.391868115890347	4	4
pseudo_1117	0.3111552244155418	7.139580586050104	4	4	0.9426435994569503	-5.157462481708296	4	4
pseudo_1118	0.8934805595749318	4.131330177124258	2	2	0.44485203635700854	-4.869791863936535	2	2
pseudo_1119	0.8315867888149642	3.7788987791116764	2	2	0.9560302257852438	-3.91265892052584	2	2
pseudo_112	0.9590973165597236	2.769977908500398	3	3	0.27578552776006304	-6.07555810403617	3	3
pseudo_1120	0.45708667791105984	-0.18800957313872	3	3	0.7100221841915572	-4.94577551410491	3	3
pseudo_1121	0.5382664090392814	5.6438478490989	3	3	0.7100221841915572	-2.1724257169127497	3	3
pseudo_1122	0.4648823892778319	3.8381711766548556	3	3	0.9693171048552904	-4.436749696076148	3	3
pseudo_1123	0.37887304970496727	6.006153495593769	4	4	0.3909825254655226	-8.810003609683198	4	4
pseudo_1124	0.42664900025009844	3.9383219865763635	3	3	0.49679285269466833	-1.3561856711242257	3	3
pseudo_1125	0.3819564012414617	-1.2037610530661929	2	2	0.8686231829899802	-3.098253591885497	2	2
pseudo_1126	0.41922842609855726	3.308203243848112	3	3	0.08120494126853399	1.693545973289137	3	3
pseudo_1127	0.3248358400458259	-1.1466072681392383	2	2	0.8934805595749318	-3.976650510865773	2	2
pseudo_1128	0.6619517322688329	2.282875879373171	4	4	0.8291102573791971	-4.9871506152134515	4	4
pseudo_1129	0.316472982588602	6.399757112567297	4	4	0.30069752877667444	1.418719229432704	4	4
pseudo_113	0.5760012318275167	4.62010470624363	2	2	0.3819564012414617	-8.078706558972165	2	2
pseudo_1130	0.3140934554486424	10.795400980003604	5	5	0.2173281220085853	-9.15938611985784	5	5
pseudo_1131	0.3383368015376381	-0.8824100873954723	4	4	0.24739649435458844	-6.313123694186136	4	4
pseudo_1132	0.3832800899235307	5.85318993134437	3	3	0.21361189200251973	-6.205588661038408	3	3
pseudo_1133	0.4046170516486274	5.99766030626889	3	3	0.9183020542901625	-2.346166315472472	3	3
pseudo_1134	0.024846600447964648	-2.3622039520492764	3	3	0.02928182896989354	-9.569300023506655	3	3
pseudo_1135	0.5084558986520227	9.662088835146964	5	5	0.7003091513166854	-5.0047937734144154	5	5
pseudo_1136	0.9685852258716768	4.644353867155158	2	2	0.3405582737464351	-7.866000007224898	2	2
pseudo_1137	0.5049490766008549	3.2923776214106653	3	3	0.887840270027302	-4.933551168603919	3	3
pseudo_1138	0.03438195698503195	10.224086738102619	3	3	0.35592646688270313	1.1881491461491003	3	3
pseudo_1139	0.39572440484188987	-1.3850969450673478	1	1	0.2734611042930757	-9.259479888551015	1	1
pseudo_114	0.8464067914384638	5.373099577293895	4	4	0.35535612168643926	-8.867819964235641	4	4
pseudo_1140	0.23408459365140877	7.112676387087948	4	4	0.8464067914384638	-4.302601274196818	4	4
pseudo_1141	0.6857408265517967	5.599257937229982	5	5	0.42979355098713434	-6.032978112460689	5	5
pseudo_1142	0.8724883884492399	2.2501676574602194	4	4	0.12801692075860027	-9.002147378212769	4	4
pseudo_1143	0.7680727798663671	3.2256767639769923	3	3	0.20432052338672468	-8.396333783522865	3	3
pseudo_1144	0.4341455934714077	-0.5702937468504663	3	3	0.10076330615839629	-8.971292421514912	3	3
pseudo_1145	0.22549686363304577	-1.110064352797309	4	4	0.14247826017888537	-9.315199101052299	4	4
