	lower	upper
CTDP1_+_77439863.23-P1P2	-1.5606227613658206	-9.433908180992153
CTDP1_+_77439877.23-P1P2	11.228486383794195	-6.134646996271435
CTDP1_-_77439825.23-P1P2	-2.451087809061228	-9.323848707670734
CTDP1_-_77439836.23-P1P2	-2.1719160604858043	1.6013572300424124
CTDP1_-_77439882.23-P1P2	-0.16489873714381176	-8.038184156770143
CTDSP1_+_219264658.23-P1P2	-1.1403910349067274	-9.01367645453306
CTDSP1_+_219264661.23-P1P2		
CTDSP1_+_219264682.23-P1P2	8.829739417406008	-0.6785885401281677
CTDSP1_+_219264983.23-P1P2		
CTDSP1_-_219265044.23-P1P2		
CTDSP2_+_58240147.23-P1P2		
CTDSP2_+_58240445.23-P1P2	9.594283560527037	1.1630026877798185
CTDSP2_+_58240467.23-P1P2	-1.314213458910837	-7.601382683199644
CTDSP2_+_58240671.23-P1P2		
CTDSP2_-_58240085.23-P1P2	0.3344076790326369	1.4393560309018851
CTDSPL_+_37903425.23-P1P2		
CTDSPL_+_37903820.23-P1P2	10.248604418255125	3.085812381433808
CTDSPL_-_37903405.23-P1P2	9.273610357486014	1.597474894748922
CTDSPL_-_37903769.23-P1P2	10.371695083844706	0.9585949335532886
CTDSPL_-_37903774.23-P1P2	-2.1572043453538097	2.1719402010352096
CTH_+_70876932.23-P1P2		
CTH_+_70876951.23-P1P2	-1.3188190335831518	-9.190954437173389
CTH_+_70876980.23-P1P2	-2.4294245209862524	-9.302709940612583
CTH_+_70876996.23-P1P2		
CTH_-_70877335.23-P1P2	-2.511176693446922	-9.383958993611873
CTLA4_+_204732673.23-P1P2		
CTLA4_-_204732544.23-P1P2	-1.7083419684267014	0.8509145123352257
CTLA4_-_204732923.23-P1P2		
CTLA4_-_204732957.23-P1P2	9.606213197460493	0.5339380742897145
CTLA4_-_204733000.23-P1P2		
CTNS_-_3540051.23-P1P2	0.761548395613076	1.7290408995817979
CTNS_-_3540066.23-P1P2	10.363920045676883	0.9107845841431466
CTNS_-_3540097.23-P1P2	9.877684824909963	-8.212649508272708
CTNS_-_3540100.23-P1P2	-0.4176648075237779	-8.29095022715011
CTNS_-_3540452.23-P1P2	11.004038969021005	-8.05850414114974
CTRB1_+_75252936.23-P1P2	1.946746618685098	2.5602962206218156
CTRB1_+_75252951.23-P1P2		
CTRB1_+_75252970.23-P1P2		
CTRB1_+_75253108.23-P1P2	-2.4693269273462715	-9.342094416598744
CTRB1_-_75252897.23-P1P2		
CTSF_+_66335640.23-P1P2		
CTSF_+_66335996.23-P1P2	-2.29213392543992	-10.166004735636625
CTSF_+_66335999.23-P1P2	9.216801636163346	1.4436950889576505
CTSF_+_66336004.23-P1P2	-2.018285720910832	1.2283426449151054
CTSF_-_66336011.23-P1P2	12.57048674382061	3.6029533220968943
CTSG_+_25045383.23-P1P2	-2.5341325468095306	-9.406922790511699
CTSG_+_25045445.23-P1P2	10.962482791792254	-7.1863451839208
CTSG_-_25045032.23-P1P2	0.0889562419155876	-7.784329177710745
CTSG_-_25045355.23-P1P2	11.416285310326614	1.1754253455583343
CTSG_-_25045396.23-P1P2	10.199064995814881	0.6366196885888864
CTSH_+_79237133.23-P1P2		
CTSH_+_79237182.23-P1P2		
CTSH_+_79237358.23-P1P2	11.644200894527838	1.3778399757872486
CTSH_-_79237212.23-P1P2	9.808905017056585	-9.135842765126371
CTSH_-_79237366.23-P1P2		
CTSK_+_150780359.23-P1P2		
CTSK_-_150780713.23-P1P2	10.817824353070781	-8.330130408629401
CTSK_-_150780724.23-P1P2	9.791413444338469	0.45372444811231283
CTSK_-_150780752.23-P1P2		
CTSK_-_150780800.23-P1P2		
CTSL_+_90341065.23-P1	9.062395509896648	-8.556844287123145
CTSL_+_90341431.23-P1	-2.1845880351566898	0.5420393874041051
CTSL_+_90342816.23-P2	0.8557115425314752	-8.017573877094858
CTSL_+_90342836.23-P2	9.41336940791523	-8.777705455840106
CTSL_-_90341061.23-P1	9.44774634894192	-1.0698665424142928
CTSL_-_90341070.23-P1	8.965737298083265	1.2106559941682151
CTSL_-_90341450.23-P1	7.373218602035232	-8.862010591326342
CTSL_-_90342596.23-P2	-1.3529000288262587	1.240400889266654
CTSL_-_90342644.23-P2		
CTSL_-_90342824.23-P2		
CTSS_+_150738182.23-P1P2	-1.6574337975802003	-0.1731672125884482
CTSS_+_150738194.23-P1P2		
CTSS_+_150738208.23-P1P2		
CTSS_-_150737888.23-P1P2	9.946782559101601	1.0976821488207942
CTSS_-_150738222.23-P1P2		
CTSV_+_99801008.23-P1P2		
CTSV_+_99801205.23-P1P2	-1.6857890349541904	-9.559074454580523
CTSV_+_99801412.23-P1P2		
CTSV_-_99800937.23-P1P2	-1.4272935087215544	-9.300578928347887
CTSV_-_99801856.23-P1P2	7.966732099415219	-0.662960002421124
CUBN_+_17171371.23-P1P2		
CUBN_+_17171560.23-P1P2		
CUBN_+_17171795.23-P1P2	-1.7223149109793052	-9.596469162333726
CUBN_+_17171800.23-P1P2		
CUBN_-_17171723.23-P1P2		
CUTA_+_33385267.23-P1P2		
CUTA_+_33385646.23-P1P2		
CUTA_+_33385660.23-P1P2	-1.1977748933905001	-10.071685262145465
CUTA_-_33385272.23-P1P2	-1.1902543114207056	-9.064795887017464
CUTA_-_33385302.23-P1P2		
CXCL10_-_76944225.23-P1P2	-2.884493880170977	-8.75739090430677
CXCL10_-_76944230.23-P1P2	-0.18824218411980098	-8.061527603746134
CXCL10_-_76944597.23-P1P2	-1.021585465948819	-9.479833386296308
CXCL10_-_76944615.23-P1P2	9.16776160714346	-0.0608453152933382
CXCL10_-_76944661.23-P1P2	-1.7447362056871007	-9.618877062658916
CXCR1_+_219031625.23-P1P2	-2.46431246119824	-10.922560381545729
CXCR1_+_219031652.23-P1P2		
CXCR1_-_219031618.23-P1P2	-1.7701812222445632	-9.643466641870896
CXCR1_-_219031621.23-P1P2		
CXCR1_-_219031662.23-P1P2	-1.640977021713116	1.238118205213446
CYB5A_+_71959106.23-P1P2		
CYB5A_+_71959187.23-P1P2	-1.6547040048246267	-9.52798942445096
CYB5A_-_71958867.23-P1P2	-2.0714482297738197	-10.945074752378662
CYB5A_-_71959191.23-P1P2		
CYB5A_-_71959222.23-P1P2	9.915270203495153	-0.1851276908870057
CYB5B_-_69458558.23-P1P2		
CYB5B_-_69458581.23-P1P2	-1.0792732662761217	1.4700317479901062
CYB5B_-_69458593.23-P1P2	-1.6547040048246267	-9.527078344508531
CYB5B_-_69458601.23-P1P2	-0.12732305569424973	-9.001920612783373
CYB5B_-_69458620.23-P1P2		
CYB5R1_+_202936351.23-P1P2	8.15789899519513	0.00926860240202193
CYB5R1_+_202936354.23-P1P2	-1.29213392543992	1.6309801151728711
CYB5R1_-_202935961.23-P1P2		
CYB5R1_-_202936137.23-P1P2		
CYB5R1_-_202936337.23-P1P2	-2.4211492561347647	-9.70947217503994
CYC1_+_145150397.23-P1P2		
CYC1_-_145149982.23-P1P2		
CYC1_-_145150131.23-P1P2	-1.5231992216961352	-9.39548658175939
CYC1_-_145150142.23-P1P2		
CYC1_-_145150183.23-P1P2	10.432372513255382	-7.744122855315725
CYGB_+_74533350.23-P1P2	-1.0246427717684288	1.4667536644697996
CYGB_+_74533414.23-P1P2		
CYGB_+_74533557.23-P1P2	-1.7162183940373321	-8.00366827506964
CYGB_-_74533364.23-P1P2	9.329825657754677	-1.843854695209376
CYGB_-_74533754.23-P1P2	-2.042155672431571	0.9694925558918577
CYP2C18_+_96443542.23-P1P2		
CYP2C18_+_96443673.23-P1P2		
CYP2C18_+_96443678.23-P1P2		
CYP2C18_-_96443514.23-P1P2		
CYP2C18_-_96443670.23-P1P2		
CYP2C8_+_96829014.23-P1P2		
CYP2C8_+_96829078.23-P1P2		
CYP2C8_-_96828869.23-P1P2		
CYP2C8_-_96828981.23-P1P2	-1.5606227613658206	-9.43293568682598
CYP2C8_-_96829141.23-P1P2		
CYP2C9_+_96698676.23-P1P2		
CYP2C9_+_96698778.23-P1P2		
CYP2C9_-_96698454.23-P1P2	-1.4144409066494923	-8.287726326275823
CYP2C9_-_96698706.23-P1P2		
CYP2C9_-_96698919.23-P1P2		
CYP2D6_+_42526470.23-P1P2		
CYP2D6_+_42526787.23-P1P2		
CYP2D6_+_42526794.23-P1P2	8.666939294942262	0.16027582320224593
CYP2D6_-_42526481.23-P1P2		
CYP2D6_-_42526814.23-P1P2	9.57506167724726	-9.173205090032846
CYP3A5_+_99277143.23-P1P2		
CYP3A5_+_99277149.23-P1P2		
CYP3A5_+_99277556.23-P1P2	7.799009803359545	-6.3253634706037
CYP3A5_+_99277628.23-P1P2		
CYP3A5_-_99277257.23-P1P2	-0.2323617049225497	-8.105647124548883
CYP4A11_+_47406643.23-P1P2		
CYP4A11_+_47406647.23-P1P2		
CYP4A11_+_47406982.23-P1P2		
CYP4A11_+_47407055.23-P1P2	1.3673223015053715	3.4954450762718476
CYP4A11_+_47407154.23-P1P2	-1.1623384968252477	-9.035623916451579
CYSLTR1_+_77582557.23-P1P2		
CYSLTR1_+_77582570.23-P1P2		
CYSLTR1_+_77583083.23-P1P2		
CYSLTR1_-_77582695.23-P1P2		
CYSLTR1_-_77583040.23-P1P2		
CYSLTR2_+_49281226.23-ENST00000282018.3	10.209162858680346	-1.0563125202762487
CYSLTR2_+_49281378.23-ENST00000282018.3	-0.2323617049225497	2.368058625070533
CYSLTR2_+_49281416.23-ENST00000282018.3		
CYSLTR2_+_49281423.23-ENST00000282018.3		
CYSLTR2_-_49281431.23-ENST00000282018.3	-0.430488847881362	-8.303774267507695
CYTH2_+_48972662.23-P1P2	0.6739187426367437	0.19151879029603958
CYTH2_-_48972593.23-P1P2		
CYTH2_-_48972650.23-P1P2		
CYTH2_-_48972707.23-P1P2	-1.5410472230290608	-1.0124674222276524
CYTH2_-_48973064.23-P1P2	1.1291625643106071	2.5710267069405752
CYTH3_+_6311871.23-P1P2	8.504561748772359	-0.9825118827092925
CYTH3_+_6311923.23-P1P2		
CYTH3_+_6311994.23-P1P2		
CYTH3_-_6312213.23-P1P2		
CYTH3_-_6312231.23-P1P2	11.009580719317674	1.603168318851029
DAO_+_109273872.23-P1P2	-1.7802348869084863	2.1408955598152875
DAO_+_109273913.23-P1P2		
DAO_+_109273929.23-P1P2	0.9018500807107745	1.8008792350060954
DAO_-_109273923.23-P1P2		
DAO_-_109274296.23-P1P2	-2.231140634142175	-10.104426053768508
DAPK1_+_90112820.23-P1P2	-1.686234655047583	-9.559520074673916
DAPK1_+_90112838.23-P1P2		
DAPK1_-_90112796.23-P1P2	-0.44003262055223225	1.5235213195701518
DAPK1_-_90112825.23-P1P2	11.948588467311652	2.705164102761295
DAPK1_-_90112867.23-P1P2	9.505118161181587	-10.038823507563187
DAPK2_+_64338238.23-P1P2	-1.3949447310236938	1.5709736374469172
DAPK2_+_64338395.23-P1P2	8.899439268048773	-9.326992977075642
DAPK2_-_64338287.23-P1P2	-1.6871254825170041	-0.14819392192687192
DAPK2_-_64338497.23-P1P2	9.176393696151997	-9.41285371372948
DAPK2_-_64338687.23-P1P2	-0.395308176054181	1.1471481726095767
DAPK3_+_3970693.23-P1P2	-1.171279530565533	-9.045837729313579
DAPK3_+_3971008.23-P1P2		
DAPK3_+_3971028.23-P1P2	9.82426916277812	3.4481180175003683
DAPK3_-_3971041.23-P1P2		
DAPK3_-_3971045.23-P1P2		
DAPP1_+_100738030.23-P1P2		
DAPP1_+_100738052.23-P1P2	1.4010054277616604	2.1697717010633046
DAPP1_-_100737993.23-P1P2	1.1073738755453206	2.625869061932154
DAPP1_-_100738017.23-P1P2	-1.6473992042013936	-9.52159974916186
DAPP1_-_100738024.23-P1P2		
DARS2_+_173793647.23-P1P2		
DARS2_+_173793665.23-P1P2		
DARS2_+_173793774.23-P1P2	-1.7004223051304628	-9.573707724756796
DARS2_-_173793815.23-P1P2		
DARS2_-_173793832.23-P1P2		
DARS_+_136743129.23-P1P2	-1.480674605049579	-9.35498721947964
DARS_-_136743091.23-P1P2	-1.9296056675455358	-10.8032674260395
DARS_-_136743104.23-P1P2		
DARS_-_136743145.23-P1P2	10.680742531770504	-8.796478260376862
DARS_-_136743164.23-P1P2		
DBF4_+_87505817.23-P1P2	-2.8558625917218556	-10.729148011348189
DBF4_+_87505826.23-P1P2	-0.3540223120729653	-8.227307731699298
DBF4_+_87506208.23-P1P2	-0.6308269028066871	-7.502259149357542
DBF4_+_87506231.23-P1P2		
DBF4_-_87505724.23-P1P2		
DBH_+_136501496.23-P1P2	-1.2909624312294756	-9.163075404597953
DBH_+_136501500.23-P1P2	11.695140312311665	3.405692133977405
DBH_+_136501863.23-P1P2		
DBH_+_136501907.23-P1P2	-0.5020935886844846	1.4084377510093655
DBH_-_136501544.23-P1P2	-2.504117004220781	-8.792439923125958
DBI_+_120124588.23-P1	-1.604663322325031	-9.477948741951364
DBI_+_120124600.23-P1	10.008197526098122	3.510820760970889
DBI_-_120124984.23-P1		
DBI_-_120124997.23-P1	8.92314859776118	-0.029693782823706605
DBI_-_120125000.23-P1	-2.341063042767219	-0.06969021956166949
DBI_-_120125823.23-P2		
DBI_-_120125842.23-P2	-1.6093703250025602	1.9591535957365864
DBI_-_120125881.23-P2		
DBI_-_120126220.23-P2		
DBI_-_120126235.23-P2	-0.9337400055187679	-0.8630088946406287
DCD_-_55041665.23-P1P2		
DCD_-_55041682.23-P1P2	-1.1788994164531292	-8.050917646677933
DCD_-_55041698.23-P1P2		
DCD_-_55041900.23-P1P2	-0.16873059873483776	0.18680267213471036
DCD_-_55042144.23-P1P2		
DCK_+_71859153.23-P1P2	-0.7413093750001618	-9.615452265701299
DCK_+_71859234.23-P1P2		
DCK_+_71859804.23-P1P2	-1.7004223051304628	2.760844908995627
DCK_-_71859323.23-P1P2	-1.9464444728518107	0.9479028379350054
DCK_-_71859688.23-P1P2	8.507259710915003	-9.01887068171331
DCLK1_+_36705061.23-ENST00000255448.4		
DCLK1_+_36705267.23-ENST00000255448.4		
DCLK1_+_36705270.23-ENST00000255448.4	-0.7244860100209323	-10.59820525765862
DCLK1_+_36705492.23-ENST00000255448.4	0.7078660745600809	-8.167759483520769
DCLK1_-_36705511.23-ENST00000255448.4		
DCLK2_+_151000068.23-P1P2	4.726725101811397	7.727908800101205
DCLK2_-_150999587.23-P1P2	-2.5581902957063	1.151623721606822
DCLK2_-_150999592.23-P1P2		
DCLK2_-_150999622.23-P1P2	9.960168369008647	-7.206971834510758
DCLK2_-_150999968.23-P1P2	-0.5547779388911689	-9.428063358517502
DCLK3_+_36781225.23-P1P2	-2.444780935450396	0.36194056387619644
DCLK3_-_36781235.23-P1P2	-2.3668662079902614	-0.29983803047062435
DCLK3_-_36781240.23-P1P2		
DCLK3_-_36781293.23-P1P2		
DCLK3_-_36781316.23-P1P2	-1.2732748981886033	-9.145373402864493
DCPS_-_126173845.23-P1P2		
DCPS_-_126173865.23-P1P2		
DCPS_-_126174007.23-P1P2		
DCPS_-_126174029.23-P1P2		
DCPS_-_126174186.23-P1P2		
DCTD_+_183838462.23-P1P2	0.2916580315732986	2.7969265274701285
DCTD_+_183838478.23-P1P2		
DCTD_+_183838508.23-P1P2	-2.364640684925112	-10.237926104551445
DCTD_-_183838133.23-P1P2	1.0981356686899826	2.98390618822382
DCTD_-_183838536.23-P1P2	-2.280966134584613	-9.154251554210946
DCXR_+_79995174.23-P1P2	11.140972275841627	-8.23290608967854
DCXR_+_79995501.23-P1P2	-1.4919337224642621	-7.365219142090595
DCXR_+_79995505.23-P1P2		
DCXR_-_79995537.23-P1P2		
DCXR_-_79995562.23-P1P2		
DDAH1_+_85930405.23-P1P2	-2.444780935450396	-10.318066355076729
DDAH1_+_85930831.23-P1P2		
DDAH1_-_85930365.23-P1P2	8.217266806126322	-9.095849497481403
DDAH1_-_85930417.23-P1P2	10.341686076185754	-9.473226331708961
DDAH1_-_85930827.23-P1P2	5.531646544530796	0.022140504478075196
DDAH2_+_31697839.23-P1P2	8.793779776833475	0.9900388272099647
DDAH2_-_31696730.23-P1P2	10.196351866424399	3.340844544456986
DDAH2_-_31697596.23-P1P2	-3.143964074096525	-11.017573877094858
DDAH2_-_31697971.23-P1P2		
DDAH2_-_31697994.23-P1P2		
DDC_+_50632705.23-P1P2	1.5601787788240546	2.935769702034856
DDC_+_50633113.23-P1P2	-0.6159344346600513	-7.489219854286384
DDC_+_50633123.23-P1P2	-0.7846807919396781	0.36069763269902516
DDC_-_50632675.23-P1P2	10.942697565540998	1.0577059668325106
DDC_-_50633079.23-P1P2		
DDR1_+_30850728.23-P2	1.847088115536315	2.35606645402482
DDR1_+_30850899.23-P2	-0.052331825843841884	2.3040027197149455
DDR1_+_30851171.23-P2	-1.6859375902795435	-9.559223009905876
DDR1_+_30852305.23-P1	-1.3053447991664626	-0.3279224585773996
DDR1_+_30852315.23-P1	-3.0608338360371725	-8.349156754942348
DDR1_+_30852745.23-P1	-1.2382085013379225	-9.433422015851617
DDR1_-_30850727.23-P2	10.263143750574516	2.9329767536744225
DDR1_-_30850759.23-P2		
DDR1_-_30852454.23-P1		
DDR1_-_30852492.23-P1	-1.8471213667155855	-8.134646996271435
DDR2_+_162602272.23-P1P2	-0.4868268320311735	-8.360112251657506
DDR2_+_162602286.23-P1P2		
DDR2_+_162602290.23-P1P2	9.843672400590108	-7.505346450002621
DDR2_+_162602592.23-P1P2		
DDR2_-_162602245.23-P1P2		
DDX39B_-_31509349.23-P1P2		
DDX39B_-_31509735.23-P1P2		
DDX39B_-_31509748.23-P1P2		
DDX39B_-_31509751.23-P1P2		
DDX39B_-_31509769.23-P1P2		
DECR1_+_91013765.23-P1P2		
DECR1_-_91014077.23-P1P2	9.38985275418688	0.3023644644624257
DECR1_-_91014106.23-P1P2	-1.4198100793553348	-10.293095498981668
DECR1_-_91014120.23-P1P2		
DECR1_-_91014135.23-P1P2		
DGKA_+_56324982.23-P1P2		
DGKA_+_56325081.23-P1P2		
DGKA_+_56325365.23-P1P2	-1.5760941701282611	-7.44841747231921
DGKA_-_56325140.23-P1P2	0.8351012628561882	2.260565790477904
DGKA_-_56326234.23-P1P2		
DGKB_+_14942616.23-P1P2	1.0737858072742332	3.2435276712424486
DGKB_+_14942911.23-P1P2	9.88456878703194	-9.379423005467167
DGKB_+_14942915.23-P1P2	10.359409198579904	-9.854282711899724
DGKB_-_14942495.23-P1P2	1.0528116781804924	3.4173337322772954
DGKB_-_14942561.23-P1P2	-2.441089153035108	-8.72888390241548
DGKD_+_234263221.23-P1P2	9.41966871179583	1.8579003393095064
DGKD_+_234263224.23-P1P2	-1.1638751861672922	0.33570445431896356
DGKD_-_234263173.23-P1P2	1.4169974605295614	1.7648157662711046
DGKD_-_234263257.23-P1P2	10.5775147877847	-8.54429123678006
DGKD_-_234263522.23-P1P2	11.93140580485023	2.6390403052519096
DGKE_+_54911526.23-P1P2	-1.1572043453538097	-9.029203367176777
DGKE_+_54911823.23-P1P2	-2.2114616242866596	1.2672963818824408
DGKE_+_54911838.23-P1P2	13.463631816130547	-5.975448401422181
DGKE_+_54911843.23-P1P2	10.796803274625564	-0.4145698761854007
DGKE_-_54911871.23-P1P2		
DGKG_+_186079543.23-P1P2	-0.9575621367134026	0.9684340651821868
DGKG_+_186079624.23-P1P2	8.128830228904777	-7.823939974548372
DGKG_+_186079946.23-P1P2	-0.03470948794870843	1.0276612722600826
DGKG_+_186079982.23-P1P2		
DGKG_-_186080016.23-P1P2		
DGKH_+_42614250.23-P2	11.453236449326731	3.572169619575861
DGKH_+_42614259.23-P2		
DGKH_+_42614467.23-P2		
DGKH_+_42622843.23-P1	-1.1940195028772482	1.780535433127133
DGKH_+_42622867.23-P1	-1.0234676515267953	-0.8939380555460732
DGKH_-_42614236.23-P2	-0.49905313436443244	0.5731052823871465
DGKH_-_42614276.23-P2		
DGKH_-_42622785.23-P1	-0.9809972922733916	-8.855734845933636
DGKH_-_42622801.23-P1		
DGKH_-_42623106.23-P1	8.893314049388408	-8.722000044417586
DGKI_+_137531202.23-P1P2	-1.4817017998533064	-9.356013683443885
DGKI_+_137531206.23-P1P2	9.556563406660803	2.5218246134474867
DGKI_+_137531588.23-P1P2		
DGKI_-_137531157.23-P1P2	0.19438626672459414	1.2359842334603106
DGKI_-_137531574.23-P1P2	7.0816672045722395	-9.501563595286589
DGKK_+_50213751.23-P1P2		
DGKK_-_50213637.23-P1P2	-2.0211145356228197	0.7358671697776181
DGKK_-_50213743.23-P1P2	-1.180165493797121	-9.053450913423454
DGKK_-_50213780.23-P1P2	-0.5469478244687451	0.045333160714322085
DGKK_-_50213840.23-P1P2		
DGKQ_+_966926.23-P1		
DGKQ_+_967291.23-P1	-0.5410472230290608	1.5781336846592002
DGKQ_+_967322.23-P1	-0.7438802608142385	-9.032203179719415
DGKQ_+_967337.23-P1	-2.2244062083980385	-9.512729127303215
DGKQ_+_980664.23-P2	-1.3718611179106528	1.2357422129399542
DGKQ_+_980716.23-P2	11.655679630159625	2.629722794848931
DGKQ_-_967335.23-P1	-1.2667347487439535	-0.8932795698771432
DGKQ_-_980377.23-P2		
DGKQ_-_980401.23-P2	9.110478478066721	2.9801148268914637
DGKQ_-_980679.23-P2	-1.5999409120826282	-8.473226331708961
DGKZ_+_46369421.23-P1P2		
DGKZ_+_46369445.23-P1P2	-2.09915423192351	-0.24537009352613642
DGKZ_-_46369028.23-P1P2		
DGKZ_-_46369057.23-P1P2	10.09625779412504	1.0048323166380453
DGKZ_-_46369488.23-P1P2		
DGUOK_+_74154041.23-P1P2	-0.5904494631053314	0.3580390992389044
DGUOK_+_74154076.23-P1P2		
DGUOK_+_74154214.23-P1P2		
DGUOK_-_74153989.23-P1P2		
DGUOK_-_74154035.23-P1P2	-0.6065479666699751	-9.480774786030128
DHCR7_+_71159363.23-P1P2		
DHCR7_+_71159403.23-P1P2	-0.4505632880444015	-9.323848707670734
DHCR7_+_71159406.23-P1P2	-2.189625823046189	0.6487557308918261
DHCR7_-_71158984.23-P1P2		
DHCR7_-_71159000.23-P1P2		
DHFRL1_+_93781704.23-P1P2		
DHFRL1_+_93781711.23-P1P2	9.466147741773124	2.028819113719485
DHFRL1_+_93781714.23-P1P2	-1.6737049667546842	-7.962027885659859
DHFRL1_+_93781735.23-P1P2	-1.628973729731209	-10.50272266584053
DHFRL1_-_93781340.23-P1P2	0.7506509410568771	1.8333059727200234
DHODH_+_72049721.23-P2	6.217141397668968	0.030314357926247315
DHODH_+_72050082.23-P2		
DHODH_-_72042655.23-P1		
DHODH_-_72042659.23-P1	9.543818033022038	0.4107807915512139
DHODH_-_72042709.23-P1	-1.0435475635582439	-0.4579869927432187
DHODH_-_72042714.23-P1		
DHODH_-_72042728.23-P1		
DHODH_-_72049691.23-P2		
DHODH_-_72050053.23-P2		
DHODH_-_72050090.23-P2	9.797511275013434	1.8153586749962305
DHPS_+_12792224.23-P1P2		
DHPS_+_12792300.23-P1P2	-0.5278477252742011	1.33131696814318
DHPS_+_12792543.23-P1P2		
DHPS_+_12792611.23-P1P2	10.366946158877537	-0.30816478250230966
DHPS_-_12792690.23-P1P2	0.34438549022821263	2.132432823397067
DHRS11_+_34948687.23-P1P2		
DHRS11_+_34948809.23-P1P2	-1.2850906484357996	-9.159552338034255
DHRS11_-_34948321.23-P1P2		
DHRS11_-_34948355.23-P1P2		
DHRS11_-_34948705.23-P1P2	-1.26295571497403	-8.399275540434155
DHRS4L1_+_24506017.23-P1P2	11.215009116939676	-6.398478691454556
DHRS4L1_+_24506061.23-P1P2	9.570862967352722	-7.813516190733399
DHRS4L1_+_24506064.23-P1P2		
DHRS4L1_+_24506110.23-P1P2	10.460804961696681	-7.370308018763395
DHRS4L1_-_24505684.23-P1P2		
DHRS4L2_+_24458116.23-ENST00000382755.4		
DHRS4L2_+_24458437.23-ENST00000382755.4	-1.2077417381495472	1.5275452525126942
DHRS4L2_+_24458467.23-ENST00000382755.4	-0.5703118175342556	2.2393973465210957
DHRS4L2_-_24458057.23-ENST00000382755.4	11.027883409778775	1.7043944121117978
DHRS4L2_-_24458131.23-ENST00000382755.4		
DHRS4_+_24422957.23-P1P2		
DHRS4_+_24423319.23-P1P2		
DHRS4_+_24423363.23-P1P2		
DHRS4_-_24423009.23-P1P2		
DHRS4_-_24423338.23-P1P2	-0.7918762933438828	-9.665161712970214
DLAT_+_111896129.23-P1P2		
DLAT_+_111896480.23-P1P2		
DLAT_+_111896544.23-P1P2	-1.6437328870036243	-9.517935759787036
DLAT_-_111896155.23-P1P2		
DLAT_-_111896201.23-P1P2		
DLD_+_107532066.23-P1P2		
DLD_-_107531631.23-P1P2		
DLD_-_107531642.23-P1P2		
DLD_-_107531670.23-P1P2	-0.7684987788575182	-8.64178419848385
DLD_-_107531673.23-P1P2		
DLG4_+_7108079.23-P2	11.609092493264463	-8.177082262591831
DLG4_+_7108461.23-P2	10.54932988703885	-8.1512982368216
DLG4_+_7108469.23-P2		
DLG4_+_7120524.23-P1		
DLG4_+_7120527.23-P1	-1.2874422301151967	-9.159552338034255
DLG4_-_7108418.23-P2	-1.3176690175470576	-7.605991936452233
DLG4_-_7108426.23-P2	2.974652615254982	4.338975525857662
DLG4_-_7120514.23-P1		
DLG4_-_7120929.23-P1		
DLG4_-_7120934.23-P1	-0.741652424589434	-0.3528429988455875
DMPK_+_46285229.23-P1P2		
DMPK_+_46285701.23-P1P2	-0.6029860135578229	0.23835569936076656
DMPK_-_46285333.23-P1P2		
DMPK_-_46285540.23-P1P2	8.698512502323995	-9.23357643509797
DMPK_-_46285672.23-P1P2	-1.4641392373232787	0.761923153453582
DNASE1_+_3704851.23-P1P2	10.673600177652366	-7.618591973231867
DNASE1_+_3704866.23-P1P2	-1.5722418446326536	1.3341920908844174
DNASE1_+_3705194.23-P1P2		
DNASE1_+_3705260.23-P1P2		
DNASE1_-_3704881.23-P1P2	1.0439152776920961	1.5536140631573154
DNPEP_+_220252560.23-P1P2		
DNPEP_+_220252581.23-P1P2	10.512263731116235	2.360285492990212
DNPEP_+_220252606.23-P1P2		
DNPEP_-_220252268.23-P1P2	-1.2886165851176798	1.6594513126736585
DNPEP_-_220252618.23-P1P2	10.749137216172274	1.8033566515518815
DNTT_+_98064245.23-P1P2	-0.44530756259290705	-8.320697570544162
DNTT_+_98064251.23-P1P2	11.421441454392266	-6.234023159065275
DNTT_+_98064273.23-P1P2		
DNTT_-_98064235.23-P1P2	-1.3461479336266553	-9.220560899258713
DNTT_-_98064304.23-P1P2	-1.0954683292218395	-8.968753748848172
DOK1_+_74781491.23-P1P2	-0.3359601664045453	0.9362620504321861
DOK1_+_74781500.23-P1P2	0.5974420848664304	2.6306715100870472
DOK1_-_74781509.23-P1P2		
DOK1_-_74781904.23-P1P2	-0.6655923209673631	2.322209165401698
DOK1_-_74782111.23-P1P2	10.167596563144425	-8.305369287063074
DOLPP1_+_131843438.23-P1P2	-1.1546304016899835	0.6725238968247759
DOLPP1_+_131843452.23-P1P2	0.5684476098361282	1.7905592130023527
DOLPP1_-_131843423.23-P1P2	-2.2396665055457845	1.6119881932902433
DOLPP1_-_131843451.23-P1P2	-2.0587703862824682	-9.932055805908801
DOLPP1_-_131843622.23-P1P2		
DPEP1_+_89680095.23-P2	8.604436338521626	-0.8745701419926588
DPEP1_+_89680572.23-P2		
DPEP1_+_89696684.23-P1		
DPEP1_+_89696690.23-P1		
DPEP1_+_89696743.23-P1		
DPEP1_+_89696906.23-P1	12.462079020071572	-7.907061426441931
DPEP1_-_89680046.23-P2	9.010568682575299	0.9842132760276319
DPEP1_-_89680073.23-P2	13.064087698836927	5.311727061470201
DPEP1_-_89680121.23-P2		
DPEP1_-_89696965.23-P1		
DPH5_+_101490943.23-P1P2		
DPH5_+_101491288.23-P1P2	0.23318562885383542	1.2064353127643976
