	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
pseudo_1879	0.6496739572048208	-4.918862692990789	5	5	0.42335870036441137	9.446056143582501	4	4	0.2882748101447493	-6.129903162672801	3	3	0.23142511819536626	-13.433030162402972	2	2
pseudo_188	0.6586549765979004	-5.8463282713843165	5	5	0.11831183145063351	1.1601882134541242	3	3	0.9588878863680067	0.07447400597986704	3	3	0.2166806625969988	-0.9272809564944066	3	3
pseudo_1880	0.8421782440715131	-2.1355210378479916	5	5	0.43468535458993085	8.239878507740096	4	4	0.873739147174457	-3.5533841382868467	5	5	0.6043363339783826	-15.023166157519691	5	5
pseudo_1881	0.5586285266713641	-4.874554500073608	5	5	0.3540489517073495	4.993172449715833	4	4	0.05782647344922488	-9.553814661336563	3	3	0.16102717498182018	-18.73561661970888	1	1
pseudo_1882	0.10842594060167127	-9.267067400839595	5	5	0.5575267224330435	4.764543047823049	2	2	0.4333053417384477	3.2312338086695074	3	3	0.6614247079056851	-2.1798780173549432	3	3
pseudo_1883	0.15600153481190973	-9.049785568104925	5	5	0.2848287340187803	-1.4311315389311234	2	2	0.5430012977952541	0.58836043847462	3	3	0.03466169623170709	3.0096854609577504	2	2
pseudo_1884	0.8348844175567391	-4.174383699195098	5	5	0.5896379677157835	1.6293187232105433	3	3	0.4463857270827286	0.7186843461384481	4	4	0.3236353498215411	-0.5833436425654686	3	3
pseudo_1885	0.6474364441079123	-7.599787755855755	5	5	0.26659581258645726	9.688355014974249	2	2	0.24401403424601198	3.766799399745778	3	3	0.9115204920746716	-5.455592562053357	3	3
pseudo_1886	0.1486696144061192	-5.098010158813221	10	10	0.7160257694663306	12.882400064543793	9	9	0.4964115100843397	-3.7406511435927676	9	9	0.9088822881499704	-12.32185760942904	6	6
pseudo_1887	0.7181866920382842	-7.271413848599916	5	5	0.23802469682165317	-1.2530132847279836	2	2	0.03397016433206243	-10.507394338446815	2	2			0	0
pseudo_1888	0.6055496210385807	-5.353139181422724	5	5	0.6104174060852452	4.231680082569767	4	4	0.5418259833965873	0.27449221725016065	4	4	0.13105958906146978	-0.32270587996140954	3	3
pseudo_1889	0.9652592177553657	-5.1589059434353945	5	5	0.4120577666654196	-0.7595604932749745	3	3	0.8125587420508357	-2.150094734005797	3	3	0.12112169966343417	2.1998099918424616	2	2
pseudo_189	0.09056626264807599	1.6324572192497604	5	5	0.034682026376490364	-1.9419980817275977	5	5	0.16438633965388416	-7.374808691034791	5	5	0.37051796582340224	1.248396327091066	3	3
pseudo_1890	0.33795820206783933	-8.605932455623044	5	5	0.9394966891815054	4.534033128497232	2	2	0.7886562783509201	-2.623164191504547	3	3	0.3556819431722411	-9.065716265983124	2	2
pseudo_1891	0.8276048900878025	-2.946366902613381	5	5	0.7951118002874108	9.067886073722589	5	5	0.7446005333242797	0.26959887623675116	5	5	0.8082897813269934	-5.812252261462362	4	4
pseudo_1892	0.9950354939435258	-4.682602080312207	5	5	0.8499089627900175	8.829090588238307	4	4	0.7116844201290657	0.6013840706152278	4	4	0.7562990515506363	-7.987934748122544	4	4
pseudo_1893	0.37026018100471525	-7.6196233811868055	5	5	0.3960328539241198	-0.9179355866823444	2	2	0.9424674944646407	-0.17732007099054248	3	3	0.3154077823191145	1.3479494601951414	2	2
pseudo_1894	0.2707590360151666	-0.445535722458454	5	5	0.6777864878276266	8.943182650723179	5	5	0.14483839680783173	-9.809463306811946	5	5	0.22522201343532233	-13.519146335815126	2	2
pseudo_1895	0.683604524728264	-3.7584906727892733	5	5	0.27925535773077914	16.477275321968282	5	5	0.45172129607052425	3.4739989871824917	4	4	0.6398800306989456	-11.94494397844283	5	5
pseudo_1896	0.653005949087258	-3.1410778954897522	4	4	0.37470328733451075	1.908001569620545	3	3	0.9097068818104876	-2.2500708968171295	3	3	0.25075941877699237	-1.4514973467178147	2	2
pseudo_1897	0.2987605541911106	-2.0736807822996934	5	5	0.254178132063704	1.703196790007965	4	4	0.5302020038461694	-0.6820608296936846	5	5	0.790852762293555	-2.2449650461630792	4	4
pseudo_1898	0.9108247831035664	-4.881943168534279	5	5	0.6210138228290025	2.6349030986755246	3	3	0.045488438287448425	-9.720103311039573	3	3	0.09391203629376296	-20.39634242101397	1	1
pseudo_1899	0.07985481844865866	-8.82990940218083	5	5	0.08764085793030735	12.331354955254234	3	3	0.0744882261925459	6.540300793256544	3	3	0.9774921655428062	-8.300030992804333	4	4
pseudo_19	0.5502910343875352	-2.1826696128716137	5	5	0.9883859983561083	5.588451280778249	4	4	0.45172129607052425	-3.9077159739059737	4	4	0.45297213972518047	-9.393966353925444	4	4
pseudo_190	0.8763852606441964	-5.167370632416957	5	5	0.9462472744390631	3.0037997586978924	3	3	0.2460289049168457	4.103363883860848	5	5	0.5535320746884747	-1.9243455889707775	4	4
pseudo_1900	0.18713880397703697	-8.058226088128272	5	5	0.5121321387234671	5.194290093050243	2	2	0.5294142522713603	0.8521804439334892	3	3	0.7192145505606329	-4.845283156885604	3	3
pseudo_1901	0.5015903276820892	-2.01134653078185	5	5	0.7451089369951867	5.287069386074263	4	4	0.9043012416170285	-2.3686452628808783	4	4	0.9530885481507942	-4.5393793163011775	3	3
pseudo_1902	0.01716873473724885	-9.731966769147121	5	5	0.46897599296122605	-1.4145061730373172	1	1	0.13226313865162753	5.878870456714568	3	3	0.10361099073927978	1.9682034142704705	3	3
pseudo_1903	0.9965238647080673	-8.136833583498014	10	10	0.4697653697295229	14.21393920625357	8	8	0.6875940157045792	-3.7942301606422277	8	8	0.2522193272636416	-15.88902163179784	7	7
pseudo_1904	0.8251815499372707	-4.96140137506815	5	5	0.43153494984794094	1.98942924820836	3	3	0.45167917739826746	0.905240893683339	3	3	0.1718971713946742	-0.9258727562514396	3	3
pseudo_1905	0.6426558171559157	-8.077521367512965	10	10	0.7990873097932856	10.331478476892327	8	8	0.6875940157045792	-3.6622557330487187	8	8	0.6634352834274277	-8.469174463722474	7	7
pseudo_1906	0.5015903276820892	-1.6108105282941854	5	5	0.9419791711232611	6.271321947723173	4	4	0.26180114733291937	-6.382906151450423	4	4	0.30017156267093015	-10.019080435233183	2	2
pseudo_1907	0.1819320427843124	-8.33776488125321	4	4	0.3182078668934878	-1.6345850139690388	1	1	0.3642660556920527	3.3790136417124845	3	3	0.04910010289812848	2.7002810285771117	2	2
pseudo_1908	0.3905317912172386	-8.194955282156592	5	5	0.26595265908958	9.006579786484641	3	3	0.6081612340693691	0.6196184397462687	2	2	0.3991102364563004	-8.93199617216724	3	3
pseudo_1909	0.4666204941087142	-4.945063900107789	5	5	0.8397132531802258	1.8411822781375007	3	3	0.4410862182662745	1.0098004357583175	4	4	0.19785219162059375	-0.32906407984588587	3	3
pseudo_191	0.6583405906703588	-5.823046285151579	10	10	0.637121978031715	6.026966563573144	8	8	0.8511691816940375	-2.96496412326996	9	9	0.6881434871187475	-11.930687189138352	7	7
pseudo_1910	0.7112210910677583	-5.595140017034189	5	5	0.23836750553462438	9.773312077135175	4	4	0.14783851253824903	4.497233911744601	4	4	0.8878180814342319	-5.5197607431982725	4	4
pseudo_1911	0.8665853277525004	-2.1562264675030995	5	5	0.5441687725618416	6.370560139364106	4	4	0.2675231912847583	-5.5758693352828	4	4	0.18510478485867088	-9.897718636261107	2	2
pseudo_1912	0.22500959137204424	0.9442861075738384	5	5	0.7685269399038692	6.6015482308995646	5	5	0.6911631956493104	-2.270642205501785	5	5	0.9594979328990745	-5.789318565663862	4	4
pseudo_1913	0.10812566106837608	1.4288964990608652	4	4	0.4696963763709566	6.899587905565937	4	4	0.5717170063725836	-4.952303655591907	4	4	0.43665971493913525	-8.639640286546847	3	3
pseudo_1914	0.8739333445201393	-5.139597852493161	5	5	0.6052344055852179	-0.5240789277465332	3	3	0.05842372227955212	4.6476201173380955	4	4	0.03944045374219256	2.2728137971213145	4	4
pseudo_1915	0.9503866340646998	-5.57558942402684	5	5	0.7191658612704632	2.5635576831660445	3	3	0.8988385803226919	3.1667245280353367	5	5	0.7388605626131051	-2.1769381720247485	3	3
pseudo_1916	0.9627794599571786	-6.704380173777921	5	5	0.3395180420922401	8.659462791745495	3	3	0.8050200371296823	0.4546107430332771	2	2	0.5432560717039489	-8.694884308570089	3	3
pseudo_1917	0.8960405066233981	-4.895015256193677	5	5	0.3246288487294027	8.841451495234457	4	4	0.34743696798012036	1.0116235420005042	4	4	0.8394225267808086	-4.5300377590861025	3	3
pseudo_1918	0.07515324329881565	2.1744219557926314	5	5	0.8017966961132214	6.733772977528726	5	5	0.07381690556393249	-9.485763993176755	5	5	0.22158298310542035	-12.601922184371999	3	3
pseudo_1919	0.71354038409151	-6.3850627245354366	5	5	0.2757315773800072	7.25698958798429	3	3	0.9671050662909373	-1.6335193571949957	3	3	0.40646057631660515	-8.732193346905705	3	3
pseudo_192	0.30752476408472573	-9.15544168143928	5	5	0.49452959113685724	5.228441126997252	2	2	0.279222879013838	3.026657625073416	4	4	0.7053890414270343	-5.199933488925983	4	4
pseudo_1920	0.4666204941087142	-1.5426960592747763	5	5	0.5313610007096	8.976122959467684	4	4	0.5961805797618906	-1.312671201197456	4	4	0.2520215298219919	-10.130478562391557	4	4
pseudo_1921	0.3820039925682256	-8.505435392671323	5	5	0.22722450152251028	10.11200148063622	2	2	0.5226861577302113	3.0896137996215205	3	3	0.7786563583951011	-5.8864703149450435	3	3
pseudo_1922	0.774711322395288	-2.729057879386227	5	5	0.15795551721759393	10.082174115046728	4	4	0.7446005333242797	0.9993407659985079	5	5	0.5764211116869509	-9.93805492537575	4	4
pseudo_1923	0.5754849962145253	-8.387861925991125	5	5	0.3510034941306043	8.864758317343368	3	3	0.5308996638754093	0.8711673215950427	2	2	0.5964875598285619	-8.484129615367168	3	3
pseudo_1924	0.27320549285262963	-9.250153127709517	10	10	0.8804354453037812	5.9581477900656274	4	4	0.8862746029461042	-0.36894947601473405	5	5	0.9235804246070363	-5.36108187027511	4	4
pseudo_1925	0.19992758361016416	-9.08518058137463	5	5	0.5121321387234671	3.2465768044815473	2	2	0.7414642091769931	0.13606317446845292	3	3	0.4289911441296608	-4.262573238211565	3	3
pseudo_1926	0.9157599695600442	-3.7793213821621703	5	5	0.4696963763709566	8.0030140952814	4	4	0.36131899320800476	-8.677195339641884	4	4	0.20711118778289173	-11.915152600043655	3	3
pseudo_1927	0.9009649124727902	-4.7894048586244615	5	5	0.07183622432044971	12.868858150133137	4	4	0.7570969152812521	-0.3234899568766431	3	3	0.05722805637734416	-13.30428563533704	4	4
pseudo_1928	0.4044135042915773	-6.662942529200067	5	5	0.9731083679586155	3.2114248679427218	3	3	0.9588878863680067	-2.0601081049480032	3	3	0.878714669839499	-4.121688106397391	2	2
pseudo_1929	0.3837008599460243	-9.104093781664695	5	5	0.809161518084328	-0.011967603857065079	2	2	0.5567598267165714	-3.4488062376955466	3	3	0.43170487608642827	1.7507814350346873	1	1
pseudo_193	0.5056205663744708	-5.171321244785335	4	4	0.6241933662913467	-0.440760518992942	2	2	0.1775905455379867	-9.197124902832094	2	2			0	0
pseudo_1930	0.8373141891644869	-4.314616428909992	5	5	0.3059261486361967	11.995516086731369	4	4	0.36926762909385347	3.8102277903127124	5	5	0.9638861952698493	-11.950139094044161	5	5
pseudo_1931	0.4367071394043638	-5.346817445503153	5	5	0.4756794285675878	8.250208210819487	4	4	0.473420456215233	0.8236997935641344	4	4	0.6614247079056851	-4.373289268577244	3	3
pseudo_1932	0.667685504545382	-1.9403783449471295	5	5	0.5636638095829386	9.291105824959464	4	4	0.1772587034850357	-4.676931010492071	4	4	0.09297945296699121	-10.280244687391086	3	3
pseudo_1933	0.822760004981562	-0.5146741547833654	5	5	0.9310216668684299	6.582409154049227	5	5	0.9114279647117377	-5.69281526247187	5	5	0.8496546027760271	-4.961904328319423	3	3
pseudo_1934	0.16339124687942308	1.0121862435447058	5	5	0.02669677896204997	-2.054252129991141	5	5	0.017895608452451098	-10.297207093591961	5	5	0.4588776128570278	1.663612272165187	1	1
pseudo_1935	0.8082665460035463	-4.784749013525236	5	5	0.7107786755206931	-0.2734199012606216	3	3	0.24120985908669856	3.0604915968091855	5	5	0.09157544597785723	1.9874735256497587	4	4
pseudo_1936	0.5461453907731743	-2.1290021371839534	5	5	0.8804354453037812	5.614804634098507	4	4	0.9467455070486619	-0.1467286746862896	4	4	0.9325480838395456	-5.603361927537411	4	4
pseudo_1937	0.7462783383973426	-5.231453620006486	5	5	0.8045517718924269	8.054044875682882	4	4	0.8411812671596929	0.3687003036059529	4	4	0.690093736850814	-4.426466509919236	3	3
pseudo_1938	0.4575920912975642	-9.617860885577748	10	10	0.8095910623901512	11.860925142612624	8	8	0.034827117094077535	6.520109961621876	8	8	0.15495271755616224	-5.252723363979043	8	8
pseudo_1939	0.883622785411125	-3.976165972989115	4	4	0.6369691559544517	5.661894773200711	3	3	0.5637022305673232	0.5114227414591318	3	3	0.6939175270038576	-3.4400966946736737	2	2
pseudo_194	0.6813216405174065	-2.480152579293008	5	5	0.8804354453037812	5.669630356763175	4	4	0.2108327743272278	-6.753612942316636	4	4	0.38465163968243365	-8.716517334094133	3	3
pseudo_1940	0.7557198205586574	-5.222964540568129	5	5	0.2164455463212619	1.4860700839901486	3	3	0.6148354099179983	-3.046674013412972	4	4	0.38133713658696033	-2.6594802947046636	2	2
pseudo_1941	0.46282024710326686	-2.0839183484384622	5	5	0.6172346495985822	2.6768015999694477	4	4	0.4994401335798361	-3.1429462870969647	5	5	0.4925019824796658	-6.248197681039438	3	3
pseudo_1942	0.9950354939435258	-2.9833855400734186	5	5	0.7746652364788146	3.5919667974157896	4	4	0.5013320271374476	-5.163172777858014	4	4	0.6519751063056869	-5.639103774455722	3	3
pseudo_1943	0.7937920327636003	-2.4616216722228166	4	4	0.9016292194903456	3.057828021850533	3	3	0.5847761143376284	-3.275782906623032	3	3	0.6703480757568794	-4.714805039771654	2	2
pseudo_1944	0.6296532716362127	-4.230852703691483	5	5	0.6309680799450805	9.471044149950158	4	4	0.1671194548915237	-6.60675322249909	3	3	0.1598681085266348	-13.798208354826688	2	2
pseudo_1945	0.4185862734098569	0.14422716408337158	5	5	0.9585799326911743	5.875422703267783	5	5	0.8177649022637351	-2.2226522467948358	5	5	0.8878180814342319	-5.181056054541377	4	4
pseudo_1946	0.9950354939435258	-7.117424563817831	5	5	0.6693837588445546	5.708755310381474	3	3	0.6440362101495735	0.746514525133525	2	2	0.8496546027760271	-5.411228472712954	3	3
pseudo_1947	0.18713880397703697	-1.3328894272161922	5	5	0.3958092113895112	3.9027663894319513	4	4	0.18599305736196436	-6.50872992232079	4	4	0.5794593620066385	-7.525680811254631	2	2
pseudo_1948	0.8324563445374977	-6.84941189098462	5	5	0.08156345413466422	12.47324581754034	3	3	0.9506750723839498	0.14726003291538858	3	3	0.20023719557846564	-15.829933567278836	4	4
pseudo_1949	0.5338020968763408	-5.746763219788544	5	5	0.2307279859864385	13.649438826571641	4	4	0.5900201096898269	0.932555541485948	4	4	0.4262586054679042	-13.150293141927847	4	4
pseudo_195	0.0593887916816968	1.9102502626872042	5	5	0.5445702461899136	5.552472153898106	5	5	0.04357384755752963	-10.523492988199576	5	5	0.23162492637043441	-9.633007111977008	3	3
pseudo_1950	0.7794808347495539	-4.909585233923214	5	5	0.36273220755321967	1.8990617854128964	3	3	0.476849308594961	-3.3162845676536943	3	3	0.7177868332479136	-3.5374081766611907	2	2
pseudo_1951	0.24019046598182214	-1.2638305970094803	4	4	0.8397132531802258	2.5832650200069605	3	3	0.4455061121109073	-3.3593653871847735	3	3	0.7177868332479136	-4.3358530074883275	2	2
pseudo_1952	0.5216013301793341	-1.9804052428178611	5	5	0.6518081506179378	2.37594604543642	4	4	0.27138505245163036	-6.469546106902258	4	4	0.6586821561494349	-4.482250138792815	2	2
pseudo_1953	0.8763852606441964	-4.8414660418617474	5	5	0.33425358713590403	8.91225937479043	4	4	0.10504118511854865	7.60336571345622	5	5	0.8760680865244481	-5.4562330479027095	5	5
pseudo_1954	0.18713880397703697	-8.50364096662613	5	5	0.6612191297896182	8.490090237496899	3	3	0.5062993132653021	-1.1159930514501086	2	2	0.1718971713946742	-9.572580950643747	3	3
pseudo_1955	0.1768306460053617	-9.358965853530215	10	10	0.060498382682495314	16.608761331290932	7	7	0.07957848939035904	10.303654507060466	9	9	0.6448331039256942	-13.597563554396581	8	8
pseudo_1956	0.15615969932075358	-10.35275957696655	10	10	0.3195251606174859	9.55070857723184	5	5	0.18192250217582995	3.933744876710287	6	6	0.7666050352849431	-6.506911366152697	5	5
pseudo_1957	0.8144666809305328	-8.022379165295472	9	9	0.4781470070379562	19.286423551449975	8	8	0.08254581590748632	-9.47323672158114	5	5	0.05400390809512385	-19.026004924982946	5	5
pseudo_1958	0.30312146273788443	-5.626303825478714	5	5	0.07818102611873418	12.538102171515357	4	4	0.2831985789926168	0.6169440478386551	4	4	0.22506615990729972	-11.762842525403117	4	4
pseudo_1959	0.46282024710326686	-2.4806072882429557	5	5	0.15231852832858572	-0.6109632508015403	4	4	0.2599132370496461	-5.698598991516207	4	4	0.6470987182283356	0.7320517359205523	2	2
pseudo_196	0.0941793822727272	-9.724649323583987	5	5	0.7352795284897797	3.951935464534226	2	2	0.39788357081411074	3.2363174300075777	3	3	0.7786563583951011	-2.1613768407313767	3	3
pseudo_1960	0.19559560060285863	-8.366724101452276	5	5	0.8295437955566722	-0.26650845827778724	1	1	0.20781508853388808	5.3824881357333085	2	2	0.7663397108792154	0.7911422791162774	2	2
pseudo_1961	0.08938697151173886	1.3821575084016258	5	5	0.6841331409824862	6.5468151719705405	5	5	0.8674830823962894	-2.6957989972883976	5	5	0.45350008901413996	-9.317965712751112	5	5
pseudo_1962	0.31197056994632655	-1.1344569943566503	5	5	0.12764690261075007	13.352170482261812	5	5	0.5459360187299576	1.264530639659104	5	5	0.3518363522262342	-8.93659458436217	4	4
pseudo_1963	0.18199207630822967	-1.213921519269676	5	5	0.788441913558757	9.383790325576777	5	5	0.21740157752700406	-6.480055254117107	4	4	0.6332438286069103	-8.434533967913987	3	3
pseudo_1964	0.4981096255616758	-4.2025391938127585	10	10	0.4410787563619578	8.981524768790228	8	8	0.119827898212385	-10.086253651189063	8	8	0.43949885675382794	-11.72749137689584	4	4
pseudo_1965	0.9305842668641006	-4.620090096156335	5	5	0.3962803788209527	16.477147374502906	5	5	0.3836545508052568	-5.787912320984797	3	3	0.016444239365328423	-16.59212995604021	3	3
pseudo_1966	0.360374094036118	-8.672874839671767	5	5	0.25641517386533896	9.026381186952214	3	3	0.11190177393981902	6.364633432119642	4	4	0.9684930440136454	-5.622542702191765	4	4
pseudo_1967	0.6469476825818286	-8.994458930224974	15	15	0.013337649450078948	18.465763959188383	13	13	0.5775436110693482	-3.931024937063819	12	12	0.06581554654757088	-18.930054553582757	12	12
pseudo_1968	0.5055597482477695	-6.19262124232957	5	5	0.2611538114013764	7.420483703190345	3	3	0.6062091564566272	1.081501668348784	3	3	0.690093736850814	-6.1806664365679795	3	3
pseudo_1969	0.3016633925849711	-1.8236707698560606	5	5	0.14830528595037984	12.704090329607512	5	5	0.9254968649843824	-1.819156920241946	4	4	0.2103240305852001	-15.487579789222798	5	5
pseudo_197	0.23222452898372214	-8.158542953102343	5	5	0.6693837588445546	4.724655681684789	3	3	0.7259374837131386	-0.19891891084882043	3	3	0.7786313571194479	-3.599966861401012	2	2
pseudo_1970	0.5691357910471324	-1.5305135947184356	5	5	0.24225350841890403	1.628111214655674	4	4	0.3484635048496314	-3.0467206401558165	5	5	0.9041086739579434	-3.812846516026866	2	2
pseudo_1971	0.061952095712630155	-1.3932486367010686	5	5	0.40123025844323756	8.502013105454262	4	4	0.051661889648586284	-8.008346208722406	4	4	0.03156756167002327	-15.82414305169256	4	4
pseudo_1972	0.9751813131641581	-3.006896840804849	5	5	0.8830127301173853	5.807304148446744	5	5	0.05157582570215419	5.058263008975888	5	5	0.06632063025502503	0.038180565162813096	5	5
pseudo_1973	0.5586285266713641	-1.7374635123265032	5	5	0.3237513879507419	11.987446047598354	5	5	0.9493171409676648	0.059804927909548354	5	5	0.48060599118998026	-8.942368589742983	4	4
pseudo_1974	0.39397479237029165	-9.201423299451655	5	5	0.2325801199189429	-1.269390414905038	2	2	0.5637022305673232	3.0907901245951646	3	3	0.18024954779227487	1.7026818584017303	3	3
pseudo_1975	0.3538763085008265	-8.660236343972104	5	5	0.8485071080769009	7.7360206563796305	3	3	0.39788357081411074	2.845843805539914	3	3	0.7786563583951011	-4.731861252566135	3	3
pseudo_1976	0.2680612248718265	-1.3780090373664258	5	5	0.05909395607528706	-2.056767177463664	4	4	0.7627050210277373	-3.3819208191139736	5	5	0.037055631009466364	2.4198505129524936	3	3
pseudo_1977	0.5135479348241209	-2.264470844946476	5	5	0.6104174060852452	5.239094593496837	4	4	0.9609332864438509	-2.594511431087373	4	4	0.7137900768594891	-7.675290426310629	4	4
pseudo_1978	0.3769435762004306	-6.125730512333565	5	5	0.4120577666654196	-0.47703200432414167	3	3	0.08483583229213215	4.802508105809459	4	4	0.13483724375992023	2.168320780373049	4	4
pseudo_1979	0.9009649124727902	-4.573558459192681	5	5	0.5506297225103027	11.617397119409825	4	4	0.7183320166231253	0.45289596629099765	4	4	0.7053890414270343	-11.006185554845246	4	4
pseudo_198	0.5670265552941882	-5.646331080187365	5	5	0.6210138228290025	2.340631475729587	3	3	0.2599132370496461	4.269844036995643	4	4	0.17746946847200618	-1.3404301261014016	4	4
pseudo_1980	0.7321876546641092	-4.4323327744308605	5	5	0.752464818944282	5.86879965665387	4	4	0.553688359064076	0.5964166873421503	4	4	0.9684930440136454	-5.212820989660627	4	4
pseudo_1981	0.5015901653573964	-3.703940252716498	5	5	0.7226688011104433	15.66652857087523	5	5	0.07448799149900101	-9.329525881822246	3	3	0.010203565239308937	-18.90205662234922	3	3
pseudo_1982	0.3854963509889555	-1.7972887924169203	4	4	0.31727919849765485	2.0981901226731345	3	3	0.38036115390864433	-3.303931549278019	4	4	0.878714669839499	-7.496347157297077	2	2
pseudo_1983	0.1560026338961753	-1.2972109595946206	5	5	0.6871468520466417	5.138120354874897	4	4	0.4151354164732276	-3.415324573066904	4	4	0.9115204920746716	-5.402399669701263	3	3
pseudo_1984	0.8519242616010545	-5.72579731520553	5	5	0.06535590193504336	-1.612593976765675	3	3	0.23645838980972655	3.36984298829665	5	5	0.02365462135975316	2.8467507665520926	4	4
pseudo_1985	0.9404808506501394	-7.534747829329493	5	5	0.2848287340187803	-1.2379354358647188	2	2	0.9506750723839498	-0.09050564395963917	3	3	0.7541065963725084	0.797353889195028	2	2
pseudo_1986	0.6996656835808294	-3.8875344709365613	5	5	0.903450076951705	5.30343484782425	4	4	0.3250654430677995	-3.6583952976392093	4	4	0.6241345496233696	-9.048066818014028	1	1
pseudo_1987	0.7228434447781118	-5.754100028709156	5	5	0.9194471539626119	3.198332303265142	3	3	0.26369927700699036	1.8906931447092372	4	4	0.6395429335016928	-4.930909638977462	4	4
pseudo_1988	0.8925661354344094	-9.014660979372636	10	10	0.17788191002182063	13.933706990913855	8	8	0.15763671101847698	6.1091955856995925	9	9	0.6487811068404097	-10.849483091800366	9	9
pseudo_1989	0.29158509835698554	-1.2377721664946044	5	5	0.9310216668684299	9.29097970538711	5	5	0.9051302920777031	-3.362727556325065	5	5	0.5519614374887956	-5.902820679757791	3	3
pseudo_199	0.7954626051863356	-5.6177730818560745	10	10	0.898433499076343	13.117174406593856	9	9	0.7245799450364085	-3.532485050936589	10	10	0.9629316451088917	-13.137853054379086	7	7
pseudo_1990	0.7866505644033345	-8.75853546337868	5	5	0.43814406128980377	5.1939048831443495	3	3	0.75644551209601	-0.3329270782294683	2	2	0.5695750601483558	-4.55936411390372	3	3
pseudo_1991	0.078759565631358	-9.391564331525137	10	10	0.8761850874286778	11.182333864212927	5	5	0.7446005333242797	2.4090523186182025	5	5	0.9959860008988071	-8.815891748867204	5	5
pseudo_1992	0.9704595190720912	-8.60190451598478	10	10	0.8625890470346118	16.56667117317529	8	8	0.6116574681752682	-3.3006038928243395	10	10	0.8161917504497737	-11.045487549265154	8	8
pseudo_1993	0.9322966225547249	-7.4460940330352825	10	10	0.36847481513332925	6.590240505845462	8	8	0.8305378017693684	-2.9678516033634263	9	9	0.815392664943226	-6.316540131670032	6	6
pseudo_1994	0.9702196892629831	-2.161462057169563	5	5	0.13632527675477643	10.137933456122378	4	4	0.9113596326844167	0.16583455761011182	4	4	0.20023719557846564	-9.813783300238685	4	4
pseudo_1995	0.02352165380806252	-0.23298807932423996	5	5	0.10004607026877146	4.359926452820325	5	5	0.11805605882536573	-6.922852882428475	4	4	0.6709285657109667	-5.770433934962656	3	3
pseudo_1996	0.8960406046785265	-2.25729239317932	5	5	0.9419791711232611	5.025824331697703	4	4	0.48448137062362273	-2.7985017023622927	4	4	0.8190412486246205	-5.470584364207039	3	3
pseudo_1997	0.6950627034372938	-5.297353452550814	5	5	0.49306782262246085	2.1288778706901375	3	3	0.47048570379887356	-3.4536352301741515	3	3	0.8660626408883095	-4.088158298357738	2	2
pseudo_1998	0.098559758232579	-8.925710056438211	9	9	0.11776837040026096	18.73797702598884	6	6	0.02561496349969355	10.49730482675487	6	6	0.9277989266414433	-15.699194214826546	8	8
pseudo_1999	0.7794808347495539	-5.666062088051523	5	5	0.4120577666654196	6.698664050980503	3	3	0.1518383578409211	-6.600365393910159	3	3	0.08136175076918223	-15.162932814397296	2	2
pseudo_2	0.9009649124727902	-5.828482108122565	5	5	0.2757315773800072	1.4563243420281673	3	3	0.1518383578409211	-5.261539491227425	3	3	0.8033785783179226	-5.4987031465841145	2	2
pseudo_20	0.5586285266713641	-8.686583481767041	5	5	0.4651552936864265	8.954257353154965	3	3	0.5498593572265599	3.080501240136085	3	3	0.8878180814342319	-8.77337294369436	4	4
pseudo_200	0.7089046769843945	-2.624109148477198	5	5	0.672923790169198	5.765155497095389	4	4	0.627412848653238	0.660938395044003	4	4	0.9505079754058229	-5.30073316562445	4	4
pseudo_2000	0.9851072505913057	-4.360224274505552	5	5	0.8651470503055643	5.8768993120451585	4	4	0.46249988490842575	1.230361315923316	4	4	0.6519751063056869	-1.4908888619151182	3	3
pseudo_2001	0.5840029431772022	-7.404872336584987	5	5	0.22491515640362558	11.153661025275966	3	3	0.17160791158540278	6.476433259892794	4	4	0.7648948966991103	-7.681095607431813	4	4
pseudo_2002	0.2680612248718265	-9.336034579156992	5	5	0.38085144607479493	2.830357388080392	2	2	1.0	-0.00991827280578339	3	3	0.7909786289519256	-3.310185580418052	2	2
pseudo_2003	0.7794808347495539	-3.892960819062143	5	5	0.3012414809297749	-1.205145523497248	3	3	0.9671050662909373	-2.381240755444456	3	3	0.4080975662807528	1.3605044575742014	2	2
pseudo_2004	0.27347539741133764	-5.971039947878076	5	5	0.3395180420922401	-0.9691709361746069	3	3	0.6316483437512892	-5.060620318998832	3	3	0.231497839511154	2.391564122766404	1	1
pseudo_2005	0.822760004981562	-4.9257716442907	5	5	0.2749482829207355	13.513316635273872	4	4	0.8761487099115874	-3.3045936381613434	4	4	0.0491263774966509	-13.30119077137889	3	3
pseudo_2006	0.3016633925849711	-0.9562900923330678	5	5	0.910405295055334	7.857065254569636	5	5	0.4410862182662745	-3.2008503132683193	4	4	0.6762700814803211	-11.834891145324717	5	5
pseudo_2007	0.14454044799202162	-8.994669759459125	5	5	0.5291822244222537	5.397829224957218	3	3	0.07119620291850749	4.780915594317819	3	3	0.07186054911597761	-3.639613758606411	4	4
pseudo_2008	0.4917392535337285	-1.5584543214003477	5	5	0.5187078775333873	6.698276661394019	4	4	0.720680616278366	-2.1009333979585825	5	5	0.3991102364563004	-8.979664944507869	3	3
