	lower	lower	lower	lower	upper	upper	upper	upper
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1
	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene								
pseudo_116	0.8935851452839595	2.9514394433856865	3	3	0.5535783749391339	-5.02607679753639	3	3
pseudo_1160	0.4040192732524224	-0.7739694376686792	3	3	0.5621394485443971	-5.630673014184111	3	3
pseudo_1161	0.03241775989250008	10.270241341033927	4	4	0.9517636592801187	-2.513522157559498	4	4
pseudo_1162	0.7841551691354719	2.946828343210958	3	3	0.9340030000063576	-2.5619637433964644	3	3
pseudo_1163	0.3279372527875506	-1.060607395205138	2	2	0.38500532720899194	0.8884626397010456	2	2
pseudo_1164	0.7207523987220974	0.49859302728445815	4	4	0.34702363392464297	-0.6099226493037236	4	4
pseudo_1165	0.09140375952478061	-1.6941433430021553	3	3	0.38283483307058375	-5.943986588611451	3	3
pseudo_1166	0.9137662190137511	3.0375934040460852	3	3	0.9847534425778272	-2.3086408696218745	3	3
pseudo_1167	0.47127499331066824	6.128771025237562	4	4	0.9167833133140313	-3.214545753728968	4	4
pseudo_1168	0.4040192732524224	3.5539585694470364	3	3	0.5621394485443971	-5.152055047707738	3	3
pseudo_1169	0.8025300938398481	6.395681101005368	5	5	0.507996107084218	-5.91321928766214	5	5
pseudo_117	0.8835195558663655	2.789089678962306	3	3	0.4638355320437084	-1.6798952771069817	3	3
pseudo_1170	0.3850056956643204	-0.999881057146899	2	2	0.44309870229598614	-7.906212167369484	2	2
pseudo_1171	0.1297332931760503	-1.6133974472690416	5	5	0.2147667589332034	-1.9149469909984074	5	5
pseudo_1172	0.6480732420345119	2.229072726575153	4	4	0.6962042642088917	-5.763038414292464	4	4
pseudo_1173	0.8918883159882807	6.192871986014411	7	7	0.7139476636148068	-8.239759496346961	7	7
pseudo_1174	0.5366505267314757	2.2201760641987947	3	3	0.27046010657623687	-6.092526562523425	3	3
pseudo_1175	0.3050974909620878	-0.9287882155786503	3	3	0.6975959323089513	-2.2714076822406875	3	3
pseudo_1176	0.34255766836814205	-0.8690061442824201	3	3	0.8038028405332809	-3.9590023531346294	3	3
pseudo_1177	0.7841551691354719	3.6581829915429864	3	3	0.5881996188696557	-1.4151078826880568	3	3
pseudo_1178	0.2737982760136065	6.532717684937116	4	4	0.34141317928544646	-1.6836611027125181	4	4
pseudo_1179	0.9692930318119534	2.7872861685389885	4	4	0.6560001677091096	-2.403618400003587	4	4
pseudo_118	0.3101027840968791	2.036115658821746	5	5	0.4017588462908819	-7.308442403789766	5	5
pseudo_1180	0.37004815460456886	6.307805549274067	4	4	0.09565684952234257	-8.958014529023975	4	4
pseudo_1181	0.29177594169714827	-1.0865703580580213	5	5	0.3389883062172333	-9.661704127306988	5	5
pseudo_1182	0.5707642710535605	2.3130542675457195	3	3	0.25953813316350227	-6.147076259262682	3	3
pseudo_1183	0.20790904593709947	-1.054460972726524	4	4	0.17436090697486117	-9.543458043629315	4	4
pseudo_1184	0.13045682656422475	9.395447049064765	4	4	0.079383798128904	1.6537262616542316	4	4
pseudo_1185	0.16093923324699422	11.631420573723465	8	8	0.8991390698446655	-8.894722908911296	8	8
pseudo_1186	0.02743918113882408	10.384557733406451	4	4	0.5128443487899497	-1.8685697007826283	4	4
pseudo_1187	0.7646439915622384	2.831670519820065	3	3	0.8634461759711842	-4.900863364579856	3	3
pseudo_1188	0.44776696375521363	4.839138789623852	2	2	0.06141893720808008	2.252934838867109	2	2
pseudo_1189	0.25041160799395945	-1.0111677573280289	4	4	0.20790870658395022	-8.443611054075213	4	4
pseudo_119	0.23358207522488517	-1.0959638920934953	3	3	0.28742664183437105	-6.169844856730125	3	3
pseudo_1190	0.8732913337838728	3.013337043308279	4	4	0.5636522749793662	-5.208909933601386	4	4
pseudo_1191	0.6489450788237636	-0.7010014252972656	1	1	0.9027925071840768	0.26531541013280135	1	1
pseudo_1192	0.47103156907136157	6.874996414076546	5	5	0.5270336391590855	-4.63759763225692	5	5
pseudo_1193	0.7311464766217575	2.5051205354484303	6	6	0.6978498082520657	-5.915144767288301	6	6
pseudo_1194	0.8301789638339876	6.007613993817782	4	4	0.8993491231877209	-5.142947653925479	4	4
pseudo_1195	0.5199867862466294	-0.5126722497532258	3	3	0.4333303547498636	-5.756273721158075	3	3
pseudo_1196	0.8061241320775834	9.028279024219097	6	6	0.3793560815250916	-10.145096539902447	6	6
pseudo_1197	0.297928032792127	-0.9907006762806772	2	2	0.26307616806158596	1.0776028310343237	2	2
pseudo_1198	0.660279640669321	3.123072554808541	3	3	0.7070449061118225	-1.9755662374521499	3	3
pseudo_1199	0.6058777293488364	5.605325025016062	3	3	0.3234738970458084	0.9444794684489937	3	3
pseudo_12	0.505904365240037	4.764212664926439	2	2	0.9189623325536505	-3.9816749067636312	2	2
pseudo_120	0.28169271995635137	-0.9427380112454552	3	3	0.2237317827321863	-8.378801212530252	3	3
pseudo_1200	0.045968171926231614	10.854848103116648	2	2	0.0924451799865546	2.7361353361398826	2	2
pseudo_1201	0.6013696453267374	3.100967861093666	4	4	0.08926647926934468	1.714915583850445	4	4
pseudo_1202	0.2962872345819264	-1.065431456033125	5	5	0.076704521507499	-9.639999175233728	5	5
pseudo_1203	0.600030558209957	4.4154177588631764	2	2	0.13496437744637446	1.5689190766826684	2	2
pseudo_1204	0.04428977956802733	10.869345840215551	2	2	0.11212285960689347	2.124557732366457	2	2
pseudo_1205	0.03373897174809433	-1.9417701770433269	5	5	0.4893257220315721	-5.403042349074055	5	5
pseudo_1206	0.8819634579245001	5.558872294109583	4	4	0.6401855223564878	-4.595500383722208	4	4
pseudo_1207	0.7706979938675931	2.381387428587415	4	4	0.25041125441242085	-8.152195863969089	4	4
pseudo_1208	0.9137662190137511	2.981308634967661	3	3	0.18730878021076403	-8.085971124807095	3	3
pseudo_1209	0.08589261179413685	10.532301481517413	7	7	0.7511406374704074	-5.038990779656657	7	7
pseudo_121	0.7129983426647144	4.496015247443381	2	2	0.36811189349395546	-4.727265508530827	2	2
pseudo_1210	0.6510766250779694	-0.25057301089897227	3	3	0.7890543034779716	-4.154253839216492	3	3
pseudo_1211	0.04961781579085862	10.702044530143889	4	4	0.39399792542305734	-1.8063178163776612	4	4
pseudo_1212	0.8734727362247308	-0.22814747507109465	3	3	0.6881936177750709	-2.274562485929611	3	3
pseudo_1213	0.31954458189240176	-1.4489913247428614	5	5	0.6483767733334893	-9.551434858451296	5	5
pseudo_1214	0.49594684331732863	-0.749719969922995	2	2	0.2531920762409742	-8.658051433232716	2	2
pseudo_1215	0.9937556456740251	0.8421209508565806	2	2	0.41121722116263426	-1.8262451881745216	2	2
pseudo_1216	0.2133639434619813	6.162836397567858	2	2	0.05518399104854512	2.8225002016601417	2	2
pseudo_1217	0.2386203386495669	4.447169285513305	3	3	0.04215181362733158	2.352630506757626	3	3
pseudo_1218	0.05635874650826385	10.184874768588026	4	4	0.2549733289373767	-8.620221813704783	4	4
pseudo_1219	0.4446680555896674	10.670021966817883	8	8	0.4221229438678733	-9.64810380403467	8	8
pseudo_122	0.588199902665204	3.2209846815684653	3	3	0.8835194679006785	-5.04556816534091	3	3
pseudo_1220	0.9167833751981491	3.0798362534776444	4	4	0.02983918610472569	2.2123978787065055	4	4
pseudo_1221	0.3017954437215481	-1.5211683089364865	1	1	0.2261861360842793	-9.428910676647567	1	1
pseudo_1222	0.5268131708862551	-1.1878412025875669	1	1	0.1651699546587052	2.2929719336839156	1	1
pseudo_1223	0.40012929854053825	1.9303274260692078	4	4	0.40631696812996265	-5.6752653774023685	4	4
pseudo_1224	0.42588978026204316	2.1001855127016236	3	3	0.4638355320437084	-5.704641369810884	3	3
pseudo_1225	0.15756289318968164	7.227767387503836	4	4	0.05222815145240094	2.3870953171057954	4	4
pseudo_1226	0.13728912811368305	1.896646716477175	6	6	0.4244289976125264	0.34629746717660465	6	6
pseudo_1227	0.8734727362247308	2.971111873455968	3	3	0.9949175392366759	-2.2826933324264136	3	3
pseudo_1228	0.588199902665204	3.5752702621612378	3	3	0.20041765358694874	-8.441075898177145	3	3
pseudo_1229	0.07039521624309053	-2.191093872030478	5	5	0.9960876556943828	-5.528397945125296	5	5
pseudo_123	0.4176366363994872	-1.3080867369165627	1	1	0.12274931456390163	-10.216389048372644	1	1
pseudo_1230	0.9255160295777137	2.4599225725222666	4	4	0.23273414781875612	1.4438737444326062	4	4
pseudo_1231	0.1778757796916458	7.005867371841077	4	4	0.06706134473012944	2.0156868753123187	4	4
pseudo_1232	0.9745918394402936	2.7289836381741304	3	3	0.15546165943649548	-6.364555205645936	3	3
pseudo_1233	0.46453201380389564	6.950037068598228	4	4	0.09348722613474937	-8.858012791872392	4	4
pseudo_1234	0.3898197186655634	3.592882682753951	3	3	0.6881936177750709	-2.2294548199687285	3	3
pseudo_1235	0.7646439915622384	2.979226942656028	3	3	0.4112332977845511	-5.7300883671872604	3	3
pseudo_1236	0.20766178354041676	-1.3842107194918203	2	2	0.6668739356425906	0.40183738929201335	2	2
pseudo_1237	0.08702695223045769	11.78745941506783	5	5	0.5334588403494126	-7.656679069761606	5	5
pseudo_1238	0.6800123752678305	2.478576176511408	4	4	0.8301788390173457	-5.015851071275606	4	4
pseudo_1239	0.6328303860434424	0.7009333435853495	3	3	0.020070008735223913	2.4688430469575198	3	3
pseudo_124	0.6800123752678305	4.0695524700491115	4	4	0.09348722613474937	2.1188279918039856	4	4
pseudo_1240	0.060225699452984206	-1.5866208390546823	3	3	0.15178878326619466	-6.524898999841178	3	3
pseudo_1241	0.24368387174196404	-1.626426036319259	1	1	0.19392098862953155	-9.53326980852269	1	1
pseudo_1242	0.9882633519326851	6.428653312788428	5	5	0.8025299521917185	-5.1147285787755115	5	5
pseudo_1243	0.6696729660455274	9.271888206976795	5	5	0.6066517710346164	0.5644450616814861	5	5
pseudo_1244	0.663966505657736	2.207214123592275	4	4	0.40631696812996265	-5.804789741433794	4	4
pseudo_1245	0.8038029867205339	2.798456559144126	3	3	0.5035936460977835	-5.397859610777658	3	3
pseudo_1246	0.6897921945374528	0.5667199408337082	2	2	0.2191778957083278	1.2014810478776594	2	2
pseudo_1247	0.19246208034937407	1.8568166429067763	4	4	0.1726225571607749	-8.622063215378313	4	4
pseudo_1248	0.9340030500905637	0.5461209858079256	3	3	0.5035936460977835	-1.5084404179189972	3	3
pseudo_1249	0.7130552275541522	2.7137765293674025	5	5	0.4298490490008646	-8.687113658733638	5	5
pseudo_125	0.6975961509795616	2.9360670640613455	3	3	0.7070449061118225	-2.906757337334357	3	3
pseudo_1250	0.6148048985724859	2.2254168195949613	3	3	0.545081669526831	-3.133901876610229	3	3
pseudo_1251	0.5343239706450643	2.2361416548060493	4	4	0.22423548826535356	-9.557197399090342	4	4
pseudo_1252	0.08322475016661861	9.86734659211348	4	4	0.5711038195586173	-2.870729986202217	4	4
pseudo_1253	0.8694551766287135	-0.2271376360861872	2	2	0.2907214965107887	1.2748715159622621	2	2
pseudo_1254	0.7260777722937153	3.096289100984946	3	3	0.7549431055524083	-2.309944436117917	3	3
pseudo_1255	0.6788394811147185	2.6917707893630975	3	3	0.09897967132016496	1.4579991854642824	3	3
pseudo_1256	0.16082053929322127	-1.083026501401993	4	4	0.9342576187223479	-4.624645813462809	4	4
pseudo_1257	0.6173280935781877	-0.7786087817215677	1	1	0.8502861727319282	-0.590075238375997	1	1
pseudo_1258	0.10190669333317982	9.808561411933201	2	2	0.40236444150163575	0.7757876693742778	2	2
pseudo_1259	0.9189623951615823	4.019004886715646	2	2	0.30525218511070806	0.9541594064838914	2	2
pseudo_126	0.5128446633821904	5.730893629608478	4	4	0.3249324271367361	-1.5115677030237746	4	4
pseudo_1260	0.7960470450555048	4.054596416807637	4	4	0.3819077053322998	-4.106527746621896	4	4
pseudo_1261	0.8734727362247308	5.434656851730232	3	3	0.8935850648239405	-2.3862736153401207	3	3
pseudo_1262	0.24141041096840887	10.168868433934373	8	8	0.13920974535949168	-0.019992977188420635	8	8
pseudo_1263	0.3684645257991911	-1.3759135507401385	1	1	0.2621105385730077	-9.284724185838709	1	1
pseudo_1264	0.5711041068775493	0.06386441433533907	4	4	0.19246174839149355	1.9497915722577324	4	4
pseudo_1265	0.2096046397649105	-1.6914153764680684	1	1	0.15851068754244746	-9.598298741450055	1	1
pseudo_1266	0.0750859880312795	11.140571603920158	5	5	0.6483772537063865	-8.864004111564418	5	5
pseudo_1267	0.6237894835418731	2.2357919726789355	3	3	0.487477809628571	-1.7774057082028483	3	3
pseudo_1268	0.5707642710535605	2.73638127597467	3	3	0.41852360085902807	-3.228141415476422	3	3
pseudo_1269	0.8387649723530849	0.08908038630994082	4	4	0.8045461078414105	-4.137419699618348	4	4
pseudo_127	0.6480732420345119	2.175724520406451	4	4	0.18506230383029565	-9.207431141571691	4	4
pseudo_1270	0.48424149877563616	-1.2167683880510687	1	1	0.33405779910708	-9.123316965838104	1	1
pseudo_1271	0.47613963696718853	5.824063511388097	7	7	0.194502768886059	-10.070573092783103	7	7
pseudo_1272	0.37004815460456886	9.792153946636857	4	4	0.8045461078414105	-5.063631193280293	4	4
pseudo_1273	0.3925839468367248	9.449990554784524	1	1	0.9204013128104409	-0.08882858945281225	1	1
pseudo_1274	0.3643373626736589	10.635350420300338	5	5	0.698482406160033	-4.959576017746588	5	5
pseudo_1275	0.5467623484376667	-0.6906359492772847	2	2	0.6442626278341119	-4.382244417470135	2	2
pseudo_1276	0.6148048985724859	1.897357846709613	3	3	0.21892079849466628	-6.127010450756281	3	3
pseudo_1277	0.4704769528294327	-1.2345577014945963	1	1	0.32306496339632507	-9.143478260402958	1	1
pseudo_1278	0.07040997057268684	10.42218205570621	4	4	0.08926647926934468	1.9678792154647047	4	4
pseudo_1279	0.29072187051043885	-1.1357392394037777	2	2	0.9937556408331882	-0.11539955997561424	2	2
pseudo_128	0.9542826230594712	2.8724042532183223	3	3	0.9238784183842361	-2.5647751999407364	3	3
pseudo_1280	0.6912373756642168	6.201787507318741	5	5	0.7798651922232136	-5.494092341517316	5	5
pseudo_1281	0.2874270084673507	6.438619751167618	3	3	0.6835099057065883	-5.1124388712568605	3	3
pseudo_1282	0.5199541146275353	1.7560085512649455	4	4	0.978063781893697	-3.2222143210214558	4	4
pseudo_1283	0.8819634579245001	2.5551812534691085	4	4	0.09786660123792229	1.3720929282752123	4	4
pseudo_1284	0.8634462788170921	2.9747876832412286	3	3	0.8434606531092605	-2.3972644457925534	3	3
pseudo_1285	0.3516881234182999	5.006339241737335	2	2	0.438460137698387	0.6894256904555409	2	2
pseudo_1286	0.06384532368620428	-1.883091851708702	4	4	0.18144247312312112	-8.704173173417095	4	4
pseudo_1287	0.3414135396140514	2.1815008186366924	4	4	0.48492114217326077	-5.359795623301847	4	4
pseudo_1288	0.6768319726486265	6.149225424776058	5	5	0.22962052707546943	-9.171032253537119	5	5
pseudo_1289	0.600638488865342	1.1010623520961929	9	9	0.10347986487832903	-4.265929987070279	9	9
pseudo_129	0.8634462788170921	2.7892707205645837	3	3	0.545081669526831	-1.7492078475291475	3	3
pseudo_1290	0.3414135396140514	-0.5912744923408338	4	4	0.6962042642088917	-1.5991719866376373	4	4
pseudo_1291	0.5270339418001876	6.313735414158937	5	5	0.8330067469634133	-5.270108612316065	5	5
pseudo_1292	0.31480076720453787	11.124341403709613	5	5	0.9648001859261734	-4.897988822183237	5	5
pseudo_1293	0.0925934796923557	-1.410044315906008	5	5	0.06037964541961959	-9.924392787489284	5	5
pseudo_1294	0.6109596242554641	4.643524625346059	2	2	0.39362693971918994	-8.119965195690064	2	2
pseudo_1295	0.13496467997200517	-1.5158124327632638	2	2	0.041087658705186623	-9.715606549470376	2	2
pseudo_1296	0.11234353407741195	-2.3418517146665057	1	1	0.9734278527067415	0.06101869928194381	1	1
pseudo_1297	0.1659789442369134	9.566921452385108	2	2	0.9687858517289359	-3.723589383337833	2	2
pseudo_1298	0.7636730828424946	5.774935865805271	7	7	0.6357536315414585	-5.625454910356492	7	7
pseudo_1299	0.843460770637108	2.330497587073743	3	3	0.022961369756463672	-9.673906230811282	3	3
pseudo_13	0.7247034361808362	4.259845977315472	2	2	0.8694550763317828	-0.5586617018372315	2	2
pseudo_130	0.660279640669321	2.4726542490270114	3	3	0.7260775723278972	-2.156898003948683	3	3
pseudo_1300	0.6695343327503589	-0.20469689723664342	3	3	0.2437344538207431	0.9475921351983382	3	3
pseudo_1301	0.8038029867205339	3.1401179061008873	3	3	0.17484409369456955	-8.344412252252495	3	3
pseudo_1302	0.10011720461999771	7.609590523061331	4	4	0.5271137465837036	-1.4875011488504324	4	4
pseudo_1303	0.8335048526435102	0.3994354470668113	3	3	0.3111441786356186	-0.92789592840338	3	3
pseudo_1304	0.665124864389764	5.489028314600553	6	6	0.3745357289610387	-5.578138602810913	6	6
pseudo_1305	0.9687858759153365	0.673911962216867	2	2	0.5677865988077717	-2.543780277482477	2	2
pseudo_1306	0.9238784761080852	2.845378123154594	3	3	0.833504727857697	-2.229925760770339	3	3
pseudo_1307	0.6330778380292496	3.4709500385449505	2	2	0.9937556408331882	0.060085339633291046	2	2
pseudo_1308	0.5467623484376667	5.028947623778666	2	2	0.7483049957305546	-4.2165123129336175	2	2
pseudo_1309	0.3623459490147627	6.371705564026025	3	3	0.3623455839202313	-5.511301242782866	3	3
pseudo_131	0.380406794439513	-1.3651871441470806	1	1	0.4982211730080518	-8.272929511858159	1	1
pseudo_1310	0.11963689563017531	11.651470685019895	4	4	0.45120748647016784	-4.032994640663664	4	4
pseudo_1311	0.49877920367946926	-0.6572527751803307	4	4	0.6962042642088917	-5.365464721742168	4	4
pseudo_1312	0.7643415996288302	0.43786764047689886	1	1	0.1397515087561778	2.794274612489148	1	1
pseudo_1313	0.7841551691354719	2.5147030293414647	3	3	0.13440853098540942	-8.869501270912815	3	3
pseudo_1314	0.632338748067762	2.073482952204802	4	4	0.7791218067215205	-2.711598631633447	4	4
pseudo_1315	0.4316346464503191	6.8875956474833275	4	4	0.2835579042677202	-8.647131561102837	4	4
pseudo_1316	0.8534417662715168	2.9381235257302385	3	3	0.9340030000063576	-2.6455398700350927	3	3
pseudo_1317	0.04132701701621358	10.536403187006675	4	4	0.8130684838747385	-5.520991078043566	4	4
pseudo_1318	0.7043533239506321	5.717315109555696	4	4	0.14202011223984978	1.3278260822351384	4	4
pseudo_1319	0.7260777722937153	5.480111289484398	3	3	0.8734726407958983	-1.0962142757139202	3	3
pseudo_132	0.515966108849099	3.104454991108163	2	2	0.7601965317035771	0.32836615683767023	2	2
pseudo_1320	0.3050974909620878	6.614946126738853	3	3	0.20493274362919034	1.0973995818793638	3	3
pseudo_1321	0.24373481243227502	-0.8271401788198718	3	3	0.8935850648239405	-2.8814952491337045	3	3
pseudo_1322	0.6219760581199807	3.5556014330432077	2	2	0.9937556408331882	0.0028857782758062167	2	2
pseudo_1323	0.5930150435629138	6.344333435274851	5	5	0.1426152147137839	-9.028318876865136	5	5
pseudo_1324	0.5199867862466294	6.040893546766733	3	3	0.7165392296445288	-0.8565182171091797	3	3
pseudo_1325	0.5535786766025621	5.588397060979017	3	3	0.6148046294909981	0.41525965985638963	3	3
pseudo_1326	0.5707642710535605	-0.5220787856768917	3	3	0.5535783749391339	-1.7546230782816215	3	3
pseudo_1327	0.19624234715835387	8.68986020171641	4	4	0.8646343073767568	-2.034121933962552	4	4
pseudo_1328	0.3148000582911459	9.5806068762752	5	5	0.9648001343948309	-5.505816477284249	5	5
pseudo_1329	0.29072112251059234	-1.2660359329677657	2	2	0.37649756095560116	-8.172624606062474	2	2
pseudo_133	0.9253400618799849	6.557316246647059	6	6	0.8548322018103816	-9.310806813551332	6	6
pseudo_1330	0.9441383108438608	3.1091916032767077	3	3	0.12011923052800204	-8.711810967692125	3	3
pseudo_1331	0.35917505927526383	1.840984842656005	5	5	0.5206475753527198	-8.980267073036124	5	5
pseudo_1332	0.3765005208377059	5.3393906946567435	2	2	0.7601965317035771	-2.8561694791826433	2	2
pseudo_1333	0.7875719659839832	3.182983590365062	4	4	0.8993491231877209	-5.403001289287057	4	4
pseudo_1334	0.7203813967520198	6.950053944806392	5	5	0.027691185046758833	-9.793885197053095	5	5
pseudo_1335	0.5117561233281838	-0.5459856906237531	3	3	0.487477809628571	-1.986716046209289	3	3
pseudo_1336	0.20207097989021616	-1.3948658624609758	2	2	0.0636226531650176	-9.595089480532634	2	2
pseudo_1337	0.6066520345757962	5.771628780659903	5	5	0.3695454442226338	-6.285188871215104	5	5
pseudo_1338	0.13092609698623772	7.016249874246286	2	2	0.023711085943148587	3.490784931232103	2	2
pseudo_1339	0.4408462735151849	1.9704597150735268	3	3	0.19160615236038936	-6.355740308413566	3	3
pseudo_134	0.4023648062920543	5.382548778310011	2	2	0.43384819926860174	-7.966515114081989	2	2
pseudo_1340	0.38544688354923695	6.5218822873380775	5	5	0.42414151073182227	-2.078981548061233	5	5
pseudo_1341	0.1708155310083176	9.429179818120918	2	2	0.1912197326884093	-6.11242723376586	2	2
pseudo_1342	0.6135226745164639	9.353914371880135	5	5	0.45904771782373033	0.8317520673957884	5	5
pseudo_1343	0.5199867862466294	2.1364073231941916	3	3	0.22373248722182026	-6.180444347776478	3	3
pseudo_1344	0.49594684331732863	4.992419192804786	2	2	0.5572260289060554	0.6086901111012333	2	2
pseudo_1345	0.8993491979100128	2.7620396741569677	4	4	0.41256176372618947	-1.4929241757808083	4	4
pseudo_1346	0.4316346464503191	6.764165269456499	4	4	0.41256176372618947	-8.833718080428126	4	4
pseudo_1347	0.1566158939295903	-1.48663939637051	2	2	0.08653920405324035	-9.394555217190803	2	2
pseudo_1348	0.08926671812269196	-1.6255067280483722	4	4	0.6962042642088917	-5.947775207757487	4	4
pseudo_1349	0.6148048985724859	0.019116847778726093	3	3	0.195975614051205	1.5129016545819753	3	3
pseudo_135	0.7623009813579934	5.417698357468434	4	4	0.556247903641431	-3.0974826286092103	4	4
pseudo_1350	0.505904365240037	-0.7082492328507657	2	2	0.9189623325536505	-3.5696130301019178	2	2
pseudo_1351	0.9255160295777137	5.016091697566909	4	4	0.17089847325187935	0.750702486965293	4	4
pseudo_1352	0.43846049268631504	-0.8888534788250624	2	2	0.6219757880441257	-2.9555374640611047	2	2
pseudo_1353	0.1708302264833429	7.089756750060803	3	3	0.8136742924023634	-4.851832848783409	3	3
pseudo_1354	0.37480026258712795	4.045079864657781	5	5	0.8714533276317544	-4.573069712396449	5	5
pseudo_1355	0.9956122289303828	2.4607178974736	4	4	0.7125360424274507	-4.781351248937757	4	4
pseudo_1356	0.8473702169655161	5.520903207984584	4	4	0.35841944213245436	-8.942525961317104	4	4
pseudo_1357	0.20041799593449694	-1.159303211454496	3	3	0.28742664183437105	-5.996812686283513	3	3
pseudo_1358	0.6480732420345119	5.715153727413774	4	4	0.663966270240231	-2.116638775092192	4	4
pseudo_1359	0.16300955614598478	6.5847741643059665	3	3	0.3968808226678384	-5.7711672694933505	3	3
pseudo_136	0.20061876999290107	9.677414210929365	5	5	0.6554449367572349	-1.9135292468230745	5	5
pseudo_1360	0.660279640669321	0.11642922472449631	3	3	0.04903139476255368	2.194056572190895	3	3
pseudo_1361	0.0483541551180416	-1.943925582865455	4	4	0.8993491231877209	-4.78947849705306	4	4
pseudo_1362	0.1708155310083176	-1.4580503680609702	2	2	0.9812684522369975	-3.8215015253164903	2	2
pseudo_1363	0.12274961032919621	11.558852502069694	1	1	0.6649985815354151	-7.554683115038542	1	1
pseudo_1364	0.8235755609694935	3.051530753151821	3	3	0.6510763772853647	-5.298597820847026	3	3
pseudo_1365	0.6625438467823529	2.2138446622622214	5	5	0.9102061087696298	-5.1453077934728695	5	5
pseudo_1366			0	0			0	0
pseudo_1367	0.276037992272943	-0.9999242674034132	3	3	0.6283021807768934	-4.921702355222675	3	3
pseudo_1368	0.7129983426647144	3.6895230107335175	2	2	0.701360225480681	-4.143215064183254	2	2
pseudo_1369	0.8634462788170921	2.189324370768799	3	3	0.597008769476381	-2.0776768203029077	3	3
pseudo_137	0.7841551691354719	2.9388749173812125	3	3	0.2991285610794532	-5.909205117455684	3	3
pseudo_1370	0.6880905542257846	2.4577594392042497	4	4	0.6401855223564878	-1.9358892901176652	4	4
pseudo_1371	0.57945131225895	2.8265589333214787	3	3	0.5366502169074818	-3.2437469516946624	3	3
pseudo_1372	0.7165394359421664	-0.33228665538213303	3	3	0.5117558022526043	-1.5267365686848475	3	3
pseudo_1373	0.5636525660406543	2.4124908915277037	4	4	0.9255159741473985	-5.053009853499422	4	4
pseudo_1374	0.2737982760136065	1.8843710625415078	4	4	0.9692930089047249	-2.541777896400264	4	4
pseudo_1375	0.14464207381811042	6.879159761108986	3	3	0.1446417683108256	1.416187764547405	3	3
pseudo_1376	0.9605259779900552	2.9247697281453715	4	4	0.39399792542305734	-1.0588835124857245	4	4
pseudo_1377	0.46453201380389564	2.1235210309628925	4	4	0.25959288027948324	-6.275525394703859	4	4
pseudo_1378	0.6148048985724859	1.936718474106984	3	3	0.8835194679006785	-2.412895756588121	3	3
pseudo_1379	0.4017591910772158	1.9061250271968913	5	5	0.5270336391590855	-5.867583568087444	5	5
pseudo_138	0.9167833751981491	3.260064017372416	4	4	0.04590766370290379	-9.225727089182941	4	4
pseudo_1380	0.07981878454526965	-1.4558202744734252	3	3	0.41852360085902807	0.7389464969821969	3	3
pseudo_1381	0.71253624744538	6.115110498296626	4	4	0.5937353520076949	-5.106614176790957	4	4
pseudo_1382	0.9179854616589336	5.7053612685364925	5	5	0.4413969895985582	-8.930018389378615	5	5
pseudo_1383	0.4446286888619255	1.872914309265406	4	4	0.9167833133140313	-2.7110089811340194	4	4
pseudo_1384	0.42926620136317595	-0.9231069415163775	2	2	0.13293261361406575	-9.123062839141422	2	2
pseudo_1385	0.0775184128606417	9.807426015787351	4	4	0.1001169512405517	-0.13156003387309237	4	4
pseudo_1386	0.20408972601057251	1.900207315700402	5	5	0.8101227025126096	-4.555925148226133	5	5
pseudo_1387	0.24141041096840887	10.89620380524643	8	8	0.0978391444316803	-5.040199549108287	8	8
pseudo_1388	0.8235755609694935	3.0247164185723983	3	3	0.47952552983652497	0.596923644447041	3	3
pseudo_1389	0.9137662190137511	2.5256716863762754	3	3	0.2991285610794532	-4.038660390063593	3	3
pseudo_139	0.6812076891989833	0.9993529893676216	1	1	0.2261861360842793	1.7433798930745326	1	1
pseudo_1390	0.8560330068363078	5.909273142588575	5	5	0.8791822834652339	-8.738676897865266	5	5
pseudo_1391	0.35917505927526383	2.041841680698585	5	5	0.407287024406925	-6.201348490904015	5	5
pseudo_1392	0.317270133769078	3.814665637759198	3	3	0.8935850648239405	-4.538666258684636	3	3
pseudo_1393	0.2621109156190885	-1.5649473751301564	1	1	0.20960427967858064	-9.471752014474852	1	1
pseudo_1394			0	0			0	0
pseudo_1395	0.906548423537471	-0.13447918163275485	2	2	0.4860945394522699	-7.543307098864647	2	2
pseudo_1396	0.7721451858018434	4.814594124822967	2	2	0.256458116459342	-8.463038547774744	2	2
pseudo_1397	0.05051498621495768	7.88124716559669	3	3	0.1098515548827309	2.043268360414705	3	3
pseudo_1398	0.012343328923147748	-2.7870916770627328	4	4	0.37004779740958493	-6.132630727856504	4	4
pseudo_1399	0.28289111094615327	9.737049543373976	5	5	0.8483428725634992	-5.584843844739758	5	5
pseudo_14	0.9342576676788042	2.651598397837482	4	4	0.35841944213245436	-8.927135185998443	4	4
pseudo_140	0.6800123752678305	5.316275776238384	4	4	0.8045461078414105	-2.3605761361128432	4	4
pseudo_1400	0.3414135396140514	6.579473688163272	4	4	0.41886309223412466	-6.6639977322141055	4	4
